,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,700-749,552円,141分,100.5%,21件
1,750-799,2340円,123分,102.5%,29件
2,800-849,1325円,146分,101.2%,45件
3,850-899,4849円,128分,105%,41件
4,900-949,1221円,131分,101.2%,47件
5,950-999,2209円,135分,102.2%,52件
6,1000-1049,2929円,131分,103%,67件
7,1050-1099,2308円,120分,102.6%,70件
8,1100-1149,2116円,122分,102.3%,82件
9,1150-1199,3365円,122分,103.7%,96件
10,1200-1249,2414円,118分,102.7%,102件
11,1250-1299,4023円,108分,105%,101件
12,1300-1349,3835円,112分,104.6%,108件
13,1350-1399,3788円,106分,104.8%,101件
14,1400-1449,3424円,103分,104.4%,110件
15,1450-1499,2449円,103分,103.2%,131件
16,1500-1549,3218円,100分,104.3%,113件
17,1550-1599,3608円,96分,105%,144件
18,1600-1649,4105円,93分,105.9%,130件
19,1650-1699,4555円,93分,106.6%,138件
20,1700-1749,5082円,93分,107.3%,127件
21,1750-1799,4630円,86分,107.2%,113件
22,1800-1849,4209円,82分,106.8%,144件
23,1850-1899,4583円,77分,107.9%,139件
24,1900-1949,3931円,77分,106.8%,125件
25,1950-1999,6119円,73分,111.2%,126件
26,2000-2049,4926円,69分,109.5%,93件
27,2050-2099,3442円,69分,106.7%,98件
28,2100-2149,5357円,68分,110.6%,90件
29,2150-2199,6258円,62分,113.4%,91件
30,2200-2249,6153円,55分,115%,106件
31,2250-2299,6768円,52分,117.5%,87件
32,2300-2349,6924円,47分,119.6%,83件
33,2350-2399,6135円,47分,117.5%,86件
34,2400-2449,7102円,44分,121.4%,81件
35,2450-2499,6542円,43分,120.2%,64件
36,2500-2549,7021円,43分,121.6%,80件
37,2550-2599,7434円,43分,123.3%,76件
38,2600-2649,8169円,39分,128.2%,66件
39,2650-2699,9436円,37分,134%,60件
40,2700-2749,9299円,35分,135.8%,51件
41,2750-2799,10657円,31分,146.4%,54件
42,2800-2849,11359円,30分,150.7%,74件
43,2850-2899,11922円,26分,160.5%,63件
44,2900-2949,13572円,23分,179.7%,47件
