,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,350-399,884円,151分,100.8%,180件
1,400-449,-346円,151分,99.7%,225件
2,450-499,-32円,154分,100%,276件
3,500-549,592円,144分,100.5%,355件
4,550-599,-521円,147分,99.5%,409件
5,600-649,1212円,143分,101.1%,440件
6,650-699,849円,143分,100.8%,478件
7,700-749,899円,142分,100.8%,539件
8,750-799,671円,138分,100.6%,572件
9,800-849,1460円,135分,101.4%,565件
10,850-899,1480円,133分,101.5%,634件
11,900-949,865円,134分,100.9%,642件
12,950-999,1360円,131分,101.4%,735件
13,1000-1049,1875円,125分,102%,743件
14,1050-1099,1833円,128分,101.9%,725件
15,1100-1149,1841円,122分,102%,722件
16,1150-1199,2273円,118分,102.6%,677件
17,1200-1249,2493円,118分,102.8%,645件
18,1250-1299,2458円,115分,102.8%,676件
19,1300-1349,3150円,110分,103.8%,623件
20,1350-1399,2655円,108分,103.3%,589件
21,1400-1449,2507円,108分,103.1%,583件
22,1450-1499,3135円,104分,104%,598件
23,1500-1549,3564円,100分,104.8%,542件
24,1550-1599,3715円,97分,105.1%,573件
25,1600-1649,3630円,97分,105%,544件
26,1650-1699,3475円,91分,105.1%,473件
27,1700-1749,4254円,90分,106.3%,444件
28,1750-1799,4482円,87分,106.9%,459件
29,1800-1849,5114円,83分,108.2%,393件
30,1850-1899,4000円,81分,106.6%,367件
31,1900-1949,5605円,77分,109.7%,357件
32,1950-1999,4712円,74分,108.5%,363件
33,2000-2049,4972円,71分,109.4%,367件
34,2050-2099,5437円,66分,111%,353件
35,2100-2149,5401円,64分,111.2%,329件
36,2150-2199,5076円,61分,111.1%,321件
37,2200-2249,5850円,57分,113.8%,300件
38,2250-2299,5236円,55分,112.6%,298件
39,2300-2349,6008円,51分,115.7%,246件
40,2350-2399,6026円,48分,116.8%,286件
41,2400-2449,6887円,45分,120.5%,266件
42,2450-2499,7125円,43分,122.1%,263件
43,2500-2549,7391円,43分,123%,309件
44,2550-2599,7420円,42分,123.7%,252件
45,2600-2649,8349円,39分,128.7%,228件
46,2650-2699,9239円,37分,133.5%,230件
47,2700-2749,9802円,35分,137.5%,221件
48,2750-2799,10506円,32分,143.5%,211件
49,2800-2849,11388円,29分,152.6%,187件
50,2850-2899,12832円,26分,165%,191件
51,2900-2949,13616円,23分,179.3%,168件
