,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1200-1249,5657円,120分,106.3%,781件
1,1250-1299,5375円,116分,106.2%,747件
2,1300-1349,5943円,114分,107%,771件
3,1350-1399,5538円,112分,106.6%,670件
4,1400-1449,6148円,108分,107.6%,673件
5,1450-1499,6854円,105分,108.7%,620件
6,1500-1549,6034円,104分,107.7%,628件
7,1550-1599,6423円,100分,108.5%,670件
8,1600-1649,6314円,96分,108.7%,609件
9,1650-1699,6373円,94分,109%,614件
10,1700-1749,7029円,91分,110.4%,588件
11,1750-1799,7487円,88分,111.3%,564件
12,1800-1849,6854円,87分,110.5%,504件
13,1850-1899,7380円,82分,112%,551件
14,1900-1949,8090円,81分,113.3%,515件
15,1950-1999,7239円,75分,112.9%,505件
16,2000-2049,7385円,73分,113.6%,457件
17,2050-2099,7271円,68分,114.3%,463件
18,2100-2149,7983円,63分,116.9%,470件
19,2150-2199,8192円,60分,118.3%,460件
20,2200-2249,7124円,56分,117%,465件
21,2250-2299,7883円,53分,119.7%,439件
22,2300-2349,7954円,51分,120.7%,429件
23,2350-2399,8386円,47分,123.8%,444件
24,2400-2449,8025円,46分,123.4%,370件
25,2450-2499,8645円,44分,126.3%,429件
26,2500-2549,9043円,44分,127.7%,376件
27,2550-2599,9699円,41分,131.7%,379件
28,2600-2649,10007円,41分,132.9%,334件
29,2650-2699,9988円,38分,135.2%,367件
30,2700-2749,10813円,36分,140.2%,306件
31,2750-2799,11923円,33分,148.7%,325件
32,2800-2849,12625円,29分,157.3%,310件
33,2850-2899,13516円,28分,165.5%,278件
34,2900-2949,14668円,25分,179.6%,183件
