,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,550-599,773円,155分,100.7%,39件
1,600-649,1788円,146分,101.6%,61件
2,650-699,2929円,141分,102.8%,81件
3,700-749,2481円,137分,102.4%,116件
4,750-799,3105円,137分,103%,107件
5,800-849,2730円,133分,102.7%,114件
6,850-899,3067円,135分,103%,136件
7,900-949,1964円,135分,101.9%,161件
8,950-999,1881円,133分,101.9%,142件
9,1000-1049,3588円,126分,103.8%,170件
10,1050-1099,4103円,121分,104.5%,211件
11,1100-1149,3648円,121分,104%,190件
12,1150-1199,3566円,122分,103.9%,231件
13,1200-1249,4050円,119分,104.5%,218件
14,1250-1299,3856円,114分,104.5%,250件
15,1300-1349,3322円,113分,103.9%,265件
16,1350-1399,3776円,112分,104.5%,252件
17,1400-1449,4249円,106分,105.3%,211件
18,1450-1499,3681円,110分,104.5%,221件
19,1500-1549,4523円,101分,106%,244件
20,1550-1599,3776円,101分,105%,239件
21,1600-1649,5004円,94分,107.1%,236件
22,1650-1699,3735円,91分,105.5%,224件
23,1700-1749,6145円,87分,109.5%,228件
24,1750-1799,6367円,87分,109.8%,236件
25,1800-1849,5465円,82分,108.9%,197件
26,1850-1899,5480円,80分,109.1%,207件
27,1900-1949,5910円,75分,110.5%,186件
28,1950-1999,5857円,72分,110.8%,194件
29,2000-2049,7331円,69分,114.1%,169件
30,2050-2099,6923円,66分,114%,163件
31,2100-2149,6434円,60分,114.3%,145件
32,2150-2199,6653円,60分,114.7%,154件
33,2200-2249,6823円,57分,116.1%,150件
34,2250-2299,5937円,55分,114.3%,139件
35,2300-2349,4868円,54分,111.9%,129件
36,2350-2399,7465円,46分,121.7%,134件
37,2400-2449,6951円,45分,120.4%,127件
38,2450-2499,7690円,43分,123.8%,135件
39,2500-2549,8093円,42分,125.6%,128件
40,2550-2599,8365円,41分,127.5%,106件
41,2600-2649,8102円,40分,127.3%,118件
42,2650-2699,8798円,39分,130.2%,102件
43,2700-2749,10115円,34分,139.3%,100件
44,2750-2799,10970円,33分,144.9%,80件
45,2800-2849,11991円,29分,154.8%,99件
46,2850-2899,12455円,28分,158.5%,92件
47,2900-2949,13479円,24分,176.2%,71件
