,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,450-499,2184円,150分,101.9%,4805件
1,500-549,2662円,147分,102.4%,2549件
2,550-599,2809円,145分,102.6%,1735件
3,600-649,2660円,143分,102.5%,1456件
4,650-699,2409円,142分,102.3%,1208件
5,700-749,3070円,139分,102.9%,1157件
6,750-799,3248円,135分,103.2%,1125件
7,800-849,3041円,135分,103%,1143件
8,850-899,3355円,132分,103.4%,1021件
9,900-949,2959円,130分,103%,1009件
10,950-999,3452円,128分,103.6%,1077件
11,1000-1049,3814円,128分,104%,1071件
12,1050-1099,3715円,124分,104%,963件
13,1100-1149,3826円,119分,104.3%,1149件
14,1150-1199,4140円,118分,104.7%,1095件
15,1200-1249,4153円,116分,104.8%,1041件
16,1250-1299,5056円,113分,106%,1057件
17,1300-1349,5285円,112分,106.3%,997件
18,1350-1399,4717円,110分,105.7%,1014件
19,1400-1449,4730円,106分,105.9%,924件
20,1450-1499,4898円,102分,106.4%,889件
21,1500-1549,5584円,101分,107.4%,858件
22,1550-1599,4695円,98分,106.4%,860件
23,1600-1649,5582円,95分,107.8%,833件
24,1650-1699,5357円,92分,107.8%,836件
25,1700-1749,5601円,89分,108.4%,778件
26,1750-1799,6242円,86分,109.7%,736件
27,1800-1849,6508円,85分,110.2%,772件
28,1850-1899,6330円,81分,110.5%,707件
29,1900-1949,6303円,78分,110.8%,714件
30,1950-1999,6579円,76分,111.6%,711件
31,2000-2049,6900円,72分,112.7%,724件
32,2050-2099,7308円,69分,114.2%,649件
33,2100-2149,7066円,63分,114.9%,664件
34,2150-2199,6824円,59分,115.5%,633件
35,2200-2249,7136円,53分,118%,609件
36,2250-2299,7522円,50分,119.9%,595件
37,2300-2349,7463円,48分,120.9%,573件
38,2350-2399,7622円,45分,122.7%,573件
39,2400-2449,7768円,44分,123.8%,578件
40,2450-2499,8440円,41分,127.4%,545件
41,2500-2549,8470円,40分,128%,521件
42,2550-2599,8659円,40分,128.9%,513件
43,2600-2649,9147円,39分,131.4%,464件
44,2650-2699,10018円,36分,137.3%,499件
45,2700-2749,10295円,34分,140.4%,462件
46,2750-2799,10846円,31分,146.7%,474件
47,2800-2849,11724円,29分,153.6%,432件
48,2850-2899,11415円,30分,151.4%,381件
