,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,550-599,2911円,141分,102.7%,8824件
1,600-649,3227円,139分,103.1%,2862件
2,650-699,3765円,137分,103.7%,1506件
3,700-749,3481円,136分,103.4%,1019件
4,750-799,3876円,133分,103.9%,850件
5,800-849,3943円,133分,104%,715件
6,850-899,4232円,130分,104.3%,679件
7,900-949,4588円,125分,104.9%,662件
8,950-999,4245円,125分,104.5%,670件
9,1000-1049,4778円,123分,105.2%,605件
10,1050-1099,4560円,120分,105.1%,600件
11,1100-1149,5087円,120分,105.6%,661件
12,1150-1199,5507円,118分,106.2%,632件
13,1200-1249,4814円,114分,105.6%,572件
14,1250-1299,5057円,111分,106.1%,677件
15,1300-1349,5082円,108分,106.3%,614件
16,1350-1399,5749円,105分,107.3%,621件
17,1400-1449,6895円,102分,109%,613件
18,1450-1499,6740円,101分,108.9%,584件
19,1500-1549,6597円,100分,108.8%,595件
20,1550-1599,6405円,95分,109%,577件
21,1600-1649,6070円,90分,109%,494件
22,1650-1699,7106円,90分,110.5%,497件
23,1700-1749,6262円,86分,109.7%,500件
24,1750-1799,7369円,84分,111.8%,488件
25,1800-1849,6806円,82分,111.1%,509件
26,1850-1899,7331円,79分,112.4%,442件
27,1900-1949,7936円,76分,114%,426件
28,1950-1999,8025円,73分,114.6%,448件
29,2000-2049,8118円,71分,115.2%,421件
30,2050-2099,7864円,67分,115.7%,408件
31,2100-2149,8759円,64分,118.1%,440件
32,2150-2199,8769円,61分,119.1%,407件
33,2200-2249,9021円,57分,120.9%,373件
34,2250-2299,9005円,50分,124.1%,367件
35,2300-2349,8912円,44分,127.2%,369件
36,2350-2399,9046円,39分,130.7%,357件
37,2400-2449,9669円,39分,133.5%,327件
38,2450-2499,9540円,38分,133.9%,352件
39,2500-2549,9456円,37分,134.2%,344件
40,2550-2599,10179円,35分,138.7%,348件
41,2600-2649,10881円,33分,143.8%,306件
42,2650-2699,10975円,33分,144.8%,302件
43,2700-2749,11286円,31分,148.6%,311件
44,2750-2799,11810円,30分,153%,285件
45,2800-2849,12862円,27分,164.5%,305件
46,2850-2899,12915円,25分,170.2%,279件
47,2900-2949,13085円,22分,180.4%,227件
