,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,700-749,946円,141分,100.9%,21件
1,750-799,2689円,123分,102.9%,29件
2,800-849,1735円,146分,101.6%,45件
3,850-899,5239円,128分,105.4%,41件
4,900-949,1586円,131分,101.6%,47件
5,950-999,2591円,135分,102.6%,52件
6,1000-1049,3307円,131分,103.4%,67件
7,1050-1099,2651円,121分,102.9%,70件
8,1100-1149,2467円,122分,102.7%,82件
9,1150-1199,3724円,122分,104.1%,96件
10,1200-1249,2751円,118分,103.1%,102件
11,1250-1299,4345円,108分,105.3%,101件
12,1300-1349,4168円,112分,105%,108件
13,1350-1399,4100円,106分,105.1%,101件
14,1400-1449,3726円,103分,104.8%,110件
15,1450-1499,2740円,104分,103.5%,131件
16,1500-1549,3510円,101分,104.7%,113件
17,1550-1599,3883円,96分,105.4%,144件
18,1600-1649,4383円,93分,106.3%,130件
19,1650-1699,4832円,93分,106.9%,138件
20,1700-1749,5369円,93分,107.7%,127件
21,1750-1799,4885円,86分,107.6%,113件
22,1800-1849,4452円,82分,107.2%,144件
23,1850-1899,4814円,78分,108.3%,139件
24,1900-1949,4156円,78分,107.1%,125件
25,1950-1999,6349円,73分,111.6%,126件
26,2000-2049,5133円,69分,109.9%,93件
27,2050-2099,3632円,69分,107%,98件
28,2100-2149,5568円,68分,110.9%,90件
29,2150-2199,6459円,63分,113.8%,91件
30,2200-2249,6330円,55分,115.4%,106件
31,2250-2299,6937円,52分,117.8%,87件
32,2300-2349,7079円,47分,119.9%,83件
33,2350-2399,6286円,47分,117.9%,86件
34,2400-2449,7249円,44分,121.8%,81件
35,2450-2499,6689円,43分,120.6%,64件
36,2500-2549,7168円,44分,122%,80件
37,2550-2599,7581円,43分,123.7%,76件
38,2600-2649,8316円,39分,128.6%,66件
39,2650-2699,9583円,37分,134.4%,60件
40,2700-2749,9446円,35分,136.2%,51件
41,2750-2799,10804円,31分,146.9%,54件
42,2800-2849,11506円,30分,151.1%,74件
43,2850-2899,12069円,26分,161%,63件
44,2900-2949,13719円,23分,180.1%,47件
