,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1400-1449,7486円,103分,109.6%,283件
1,1450-1499,6924円,104分,108.9%,275件
2,1500-1549,7320円,103分,109.5%,280件
3,1550-1599,7222円,100分,109.7%,237件
4,1600-1649,6126円,97分,108.4%,223件
5,1650-1699,7011円,95分,109.9%,233件
6,1700-1749,7688円,89分,111.5%,238件
7,1750-1799,7534円,87分,111.5%,208件
8,1800-1849,7195円,86分,111.2%,221件
9,1850-1899,8331円,83分,113.3%,229件
10,1900-1949,7902円,76分,113.8%,185件
11,1950-1999,8484円,78分,114.4%,175件
12,2000-2049,7634円,72分,114%,177件
13,2050-2099,9660円,67分,119.3%,160件
14,2100-2149,6689円,67分,113.4%,145件
15,2150-2199,9223円,61分,120.3%,131件
16,2200-2249,7439円,56分,117.8%,146件
17,2250-2299,8274円,51分,121.6%,162件
18,2300-2349,9180円,46分,126.4%,137件
19,2350-2399,8528円,47分,124.2%,128件
20,2400-2449,8329円,47分,123.5%,114件
21,2450-2499,9774円,43分,130.6%,118件
22,2500-2549,9410円,43分,129%,119件
23,2550-2599,10153円,41分,133.3%,105件
24,2600-2649,10424円,40分,134.6%,107件
25,2650-2699,10555円,39分,136.4%,100件
26,2700-2749,10978円,35分,142%,94件
27,2750-2799,12357円,33分,149.7%,125件
28,2800-2849,13023円,29分,159.1%,108件
29,2850-2899,13366円,27分,166.5%,83件
30,2900-2949,15434円,24分,187.2%,79件
