,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1150-1199,5590円,120分,106.2%,1489件
1,1200-1249,5738円,120分,106.4%,1423件
2,1250-1299,5304円,117分,106%,1452件
3,1300-1349,5520円,113分,106.5%,1328件
4,1350-1399,5479円,110分,106.6%,1259件
5,1400-1449,6101円,109分,107.5%,1208件
6,1450-1499,5430円,105分,106.9%,1218件
7,1500-1549,6132円,102分,108%,1210件
8,1550-1599,5829円,100分,107.8%,1188件
9,1600-1649,5995円,96分,108.3%,1108件
10,1650-1699,6133円,94分,108.7%,1054件
11,1700-1749,6721円,92分,109.8%,1097件
12,1750-1799,6726円,88分,110.2%,1046件
13,1800-1849,6724円,86分,110.4%,1026件
14,1850-1899,6933円,83分,111.2%,1046件
15,1900-1949,6949円,81分,111.5%,1014件
16,1950-1999,7275円,77分,112.6%,933件
17,2000-2049,7216円,72分,113.4%,969件
18,2050-2099,6829円,68分,113.4%,940件
19,2100-2149,6732円,63分,114.3%,870件
20,2150-2199,7542円,60分,116.6%,883件
21,2200-2249,7646円,57分,117.8%,863件
22,2250-2299,7415円,54分,118.4%,813件
23,2300-2349,7537円,50分,119.9%,825件
24,2350-2399,8157円,47分,123.2%,805件
25,2400-2449,7936円,45分,123.5%,773件
26,2450-2499,8268円,44分,124.9%,737件
27,2500-2549,9017円,42分,128.3%,702件
28,2550-2599,9225円,41分,130.1%,707件
29,2600-2649,9384円,40分,131.4%,654件
30,2650-2699,10050円,37分,136.4%,700件
31,2700-2749,10663円,35分,140.3%,634件
32,2750-2799,10463円,36分,139.1%,547件
