,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1150-1199,6219円,124分,106.7%,96件
1,1200-1249,5091円,120分,105.6%,102件
2,1250-1299,6584円,110分,107.9%,101件
3,1300-1349,6488円,114分,107.6%,108件
4,1350-1399,6272円,108分,107.7%,101件
5,1400-1449,5826円,105分,107.4%,110件
6,1450-1499,4765円,105分,106%,131件
7,1500-1549,5542円,102分,107.2%,113件
8,1550-1599,5797円,98分,107.9%,144件
9,1600-1649,6313円,95分,108.9%,130件
10,1650-1699,6759円,95分,109.5%,138件
11,1700-1749,7361円,95分,110.4%,127件
12,1750-1799,6661円,88分,110.1%,113件
13,1800-1849,6145円,84分,109.8%,144件
14,1850-1899,6422円,79分,110.8%,139件
15,1900-1949,5717円,79分,109.7%,125件
16,1950-1999,7946円,74分,114.2%,126件
17,2000-2049,6572円,71分,112.4%,93件
18,2050-2099,4952円,70分,109.4%,98件
19,2100-2149,7034円,69分,113.6%,90件
20,2150-2199,7854円,64分,116.4%,91件
21,2200-2249,7567円,56分,118%,106件
22,2250-2299,8110円,53分,120.4%,87件
23,2300-2349,8162円,48分,122.5%,83件
24,2350-2399,7330円,48分,120.5%,86件
25,2400-2449,8269円,45分,124.3%,81件
26,2450-2499,7710円,44分,123.3%,64件
27,2500-2549,8189円,44分,124.6%,80件
28,2550-2599,8601円,44分,126.3%,76件
29,2600-2649,9337円,40分,131.4%,66件
30,2650-2699,10603円,38分,137.1%,60件
31,2700-2749,10466円,36分,139.1%,51件
32,2750-2799,11824円,32分,149.8%,54件
33,2800-2849,12527円,31分,154%,74件
34,2850-2899,13090円,27分,163.9%,63件
35,2900-2949,14740円,24分,182.8%,47件
