,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,750-799,3395円,140分,103.2%,1073件
1,800-849,3972円,134分,104%,1036件
2,850-899,3516円,137分,103.4%,926件
3,900-949,4498円,132分,104.5%,880件
4,950-999,4557円,128分,104.7%,791件
5,1000-1049,4944円,127分,105.2%,766件
6,1050-1099,4375円,124分,104.7%,1400件
7,1100-1149,4150円,123分,104.5%,799件
8,1150-1199,4977円,118分,105.6%,820件
9,1200-1249,4728円,117分,105.4%,727件
10,1250-1299,5191円,115分,106%,654件
11,1300-1349,4838円,112分,105.7%,617件
12,1350-1399,5279円,110分,106.4%,636件
13,1400-1449,5012円,108分,106.2%,560件
14,1450-1499,5546円,104分,107.1%,550件
15,1500-1549,6080円,102分,108%,508件
16,1550-1599,5630円,99分,107.6%,521件
17,1600-1649,6206円,96分,108.6%,577件
18,1650-1699,5834円,92分,108.4%,504件
19,1700-1749,5865円,91分,108.6%,519件
20,1750-1799,6749円,86分,110.4%,492件
21,1800-1849,7170円,84分,111.4%,453件
22,1850-1899,6634円,83分,110.7%,417件
23,1900-1949,7412円,78分,112.7%,468件
24,1950-1999,7935円,76分,113.8%,430件
25,2000-2049,6855円,70分,113%,415件
26,2050-2099,7132円,67分,114.2%,379件
27,2100-2149,7431円,62分,115.9%,390件
28,2150-2199,8117円,58分,118.7%,405件
29,2200-2249,8140円,55分,119.7%,384件
30,2250-2299,7374円,51分,119.3%,402件
31,2300-2349,7520円,49分,120.4%,352件
32,2350-2399,7863円,47分,122.2%,349件
33,2400-2449,8629円,44分,126.1%,372件
34,2450-2499,8288円,43分,125.6%,314件
35,2500-2549,8854円,41分,128.6%,353件
36,2550-2599,9325円,41分,130.4%,324件
37,2600-2649,9716円,39分,133.4%,303件
38,2650-2699,10233円,38分,136.2%,270件
39,2700-2749,10211円,35分,138.7%,300件
40,2750-2799,11073円,32分,145.6%,250件
41,2800-2849,12300円,30分,155.2%,259件
42,2850-2899,12989円,26分,167.3%,244件
43,2900-2949,13928円,24分,177.5%,206件
