,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1200-1249,8242円,108分,110.2%,14件
1,1250-1299,9484円,116分,110.9%,19件
2,1300-1349,10885円,101分,114.3%,25件
3,1350-1399,9562円,107分,112%,31件
4,1400-1449,10998円,98分,114.9%,16件
5,1450-1499,8982円,107分,111.2%,16件
6,1500-1549,10631円,98分,114.5%,26件
7,1550-1599,8405円,102分,111%,29件
8,1600-1649,10596円,92分,115.3%,42件
9,1650-1699,11170円,94分,115.8%,32件
10,1700-1749,10305円,94分,114.6%,36件
11,1750-1799,10928円,81分,118.1%,30件
12,1800-1849,10893円,83分,117.6%,36件
13,1850-1899,7652円,72分,114.1%,26件
14,1900-1949,10856円,78分,118.5%,33件
15,1950-1999,10021円,71分,118.8%,43件
16,2000-2049,11643円,70分,122.2%,37件
17,2050-2099,9080円,68分,117.7%,38件
18,2100-2149,10273円,63分,121.7%,39件
19,2150-2199,11730円,54分,129%,32件
20,2200-2249,10471円,53分,126.3%,35件
21,2250-2299,10709円,47分,130.3%,44件
22,2300-2349,11170円,47分,131.8%,40件
23,2350-2399,7568円,45分,122.2%,40件
24,2400-2449,8882円,42分,128.5%,31件
25,2450-2499,10221円,38分,136.1%,48件
26,2500-2549,7647円,43分,123.6%,42件
27,2550-2599,9080円,38分,132.2%,38件
28,2600-2649,10512円,34分,140.8%,31件
29,2650-2699,12202円,31分,152.9%,39件
30,2700-2749,11039円,33分,144.2%,26件
31,2750-2799,11631円,29分,153.4%,23件
32,2800-2849,12575円,28分,160.5%,32件
33,2850-2899,14097円,26分,170.9%,30件
34,2900-2949,14536円,24分,180.2%,21件
