,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,750-799,4839円,137分,104.7%,306件
1,800-849,6428円,129分,106.6%,315件
2,850-899,5401円,131分,105.5%,297件
3,900-949,5939円,127分,106.2%,340件
4,950-999,5852円,128分,106.1%,325件
5,1000-1049,5558円,129分,105.7%,331件
6,1050-1099,6562円,120分,107.3%,344件
7,1100-1149,6167円,122分,106.7%,322件
8,1150-1199,6732円,115分,107.8%,293件
9,1200-1249,6068円,119分,106.8%,362件
10,1250-1299,6497円,111分,107.8%,350件
11,1300-1349,6866円,111分,108.3%,394件
12,1350-1399,7022円,109分,108.6%,296件
13,1400-1449,6572円,104分,108.5%,328件
14,1450-1499,7731円,105分,109.8%,262件
15,1500-1549,7022円,100分,109.4%,279件
16,1550-1599,7540円,99分,110.1%,249件
17,1600-1649,6680円,91分,109.8%,232件
18,1650-1699,8186円,92分,111.9%,238件
19,1700-1749,7972円,89分,112%,199件
20,1750-1799,8000円,86分,112.4%,220件
21,1800-1849,9235円,81分,115.1%,234件
22,1850-1899,7857円,80分,113.2%,231件
23,1900-1949,8324円,79分,114%,217件
24,1950-1999,8299円,76分,114.5%,168件
25,2000-2049,8473円,71分,116%,182件
26,2050-2099,9481円,67分,118.9%,168件
27,2100-2149,9882円,64分,120.5%,180件
28,2150-2199,8405円,61分,118.4%,167件
29,2200-2249,9519円,56分,122.6%,169件
30,2250-2299,9176円,49分,124.8%,166件
31,2300-2349,8654円,45分,125.5%,164件
32,2350-2399,9756円,41分,131.6%,146件
33,2400-2449,10473円,39分,135.6%,145件
34,2450-2499,10335円,39分,135.3%,129件
35,2500-2549,9640円,40分,132.4%,126件
36,2550-2599,10645円,37分,138.8%,105件
37,2600-2649,11133円,37分,140.5%,120件
38,2650-2699,12234円,35分,146.9%,117件
39,2700-2749,11874円,35分,145.5%,113件
40,2750-2799,12463円,30分,155.4%,113件
41,2800-2849,12715円,30分,157.3%,111件
42,2850-2899,13691円,27分,167.2%,91件
43,2900-2949,14333円,23分,183.3%,74件
