,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,850-899,3370円,135分,103.3%,54件
1,900-949,4058円,136分,104%,61件
2,950-999,4122円,131分,104.2%,79件
3,1000-1049,4297円,127分,104.5%,82件
4,1050-1099,3921円,128分,104.1%,101件
5,1100-1149,5236円,129分,105.4%,116件
6,1150-1199,4596円,122分,105%,122件
7,1200-1249,5511円,112分,106.5%,130件
8,1250-1299,5620円,116分,106.5%,135件
9,1300-1349,5601円,108分,106.9%,127件
10,1350-1399,5071円,110分,106.2%,135件
11,1400-1449,3663円,108分,104.5%,154件
12,1450-1499,4564円,105分,105.8%,138件
13,1500-1549,5312円,100分,107.1%,173件
14,1550-1599,5398円,97分,107.4%,152件
15,1600-1649,6031円,97分,108.3%,166件
16,1650-1699,6683円,96分,109.3%,161件
17,1700-1749,6140円,90分,109.1%,139件
18,1750-1799,5203円,87分,108%,165件
19,1800-1849,5885円,81分,109.7%,173件
20,1850-1899,5493円,80分,109.2%,155件
21,1900-1949,6927円,77分,112%,147件
22,1950-1999,6164円,74分,111.1%,119件
23,2000-2049,4691円,73分,108.5%,123件
24,2050-2099,6738円,69分,113%,123件
25,2100-2149,6930円,67分,113.9%,109件
26,2150-2199,7012円,59分,115.8%,132件
27,2200-2249,6893円,57分,116.1%,104件
28,2250-2299,7505円,51分,119.5%,103件
29,2300-2349,6896円,51分,117.9%,111件
30,2350-2399,7600円,47分,121.7%,98件
31,2400-2449,7768円,46分,122.7%,82件
32,2450-2499,7680円,45分,122.6%,95件
33,2500-2549,8241円,43分,125.4%,94件
34,2550-2599,7910円,42分,125.1%,80件
35,2600-2649,9682円,39分,133.4%,75件
36,2650-2699,9858円,38分,135%,66件
37,2700-2749,10861円,34分,143.1%,68件
38,2750-2799,11542円,34分,145.6%,93件
39,2800-2849,11961円,30分,153.3%,76件
40,2850-2899,13404円,27分,166.5%,61件
41,2900-2949,14623円,24分,182.5%,60件
