,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,250-299,-872円,156分,99.3%,26704件
1,300-349,-658円,156分,99.4%,8083件
2,350-399,-140円,154分,99.9%,4303件
3,400-449,-111円,152分,99.9%,2937件
4,450-499,209円,149分,100.2%,2450件
5,500-549,61円,148分,100.1%,2057件
6,550-599,234円,147分,100.2%,1971件
7,600-649,469円,143分,100.4%,1884件
8,650-699,434円,143分,100.4%,1892件
9,700-749,786円,139分,100.8%,1818件
10,750-799,643円,137分,100.6%,1853件
11,800-849,770円,135分,100.8%,1804件
12,850-899,1137円,134分,101.1%,1825件
13,900-949,1132円,130分,101.2%,1647件
14,950-999,1389円,126分,101.5%,1906件
15,1000-1049,1637円,125分,101.7%,1946件
16,1050-1099,2030円,123分,102.2%,1830件
17,1100-1149,2279円,120分,102.5%,1803件
18,1150-1199,2212円,120分,102.5%,1695件
19,1200-1249,1860円,118分,102.1%,1703件
20,1250-1299,2326円,114分,102.7%,1586件
21,1300-1349,2687円,110分,103.3%,1543件
22,1350-1399,2978円,109分,103.6%,1447件
23,1400-1449,2599円,106分,103.3%,1449件
24,1450-1499,3324円,102分,104.3%,1460件
25,1500-1549,3033円,101分,104%,1445件
26,1550-1599,3201円,97分,104.4%,1348件
27,1600-1649,3330円,95分,104.7%,1284件
28,1650-1699,3845円,93分,105.5%,1324件
29,1700-1749,4099円,89分,106.2%,1254件
30,1750-1799,4185円,87分,106.4%,1272件
31,1800-1849,4410円,84分,107%,1245件
32,1850-1899,4370円,82分,107.1%,1188件
33,1900-1949,4962円,78分,108.5%,1139件
34,1950-1999,4973円,74分,109%,1180件
35,2000-2049,4768円,70分,109.1%,1112件
36,2050-2099,4792円,66分,109.7%,1071件
37,2100-2149,5483円,62分,111.7%,1049件
38,2150-2199,5635円,60分,112.6%,1005件
39,2200-2249,5568円,56分,113.2%,977件
40,2250-2299,5774円,53分,114.6%,988件
41,2300-2349,6093円,49分,116.5%,967件
42,2350-2399,6230円,46分,117.9%,940件
43,2400-2449,6413円,45分,118.9%,877件
44,2450-2499,7131円,43分,122.2%,873件
45,2500-2549,7224円,42分,123%,852件
46,2550-2599,7604円,41分,124.9%,810件
47,2600-2649,8151円,38分,128.6%,847件
48,2650-2699,8711円,37分,131.8%,779件
49,2700-2749,8673円,36分,131.8%,655件
