,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,400-449,667円,149分,100.6%,1644件
1,450-499,43円,150分,100%,2079件
2,500-549,312円,148分,100.3%,1887件
3,550-599,744円,144分,100.7%,1736件
4,600-649,1043円,143分,101%,1525件
5,650-699,727円,143分,100.7%,1344件
6,700-749,863円,140分,100.8%,1288件
7,750-799,1373円,135分,101.4%,1239件
8,800-849,931円,138分,100.9%,1097件
9,850-899,1689円,134分,101.7%,1078件
10,900-949,2168円,130分,102.2%,951件
11,950-999,2520円,128分,102.6%,929件
12,1000-1049,1735円,126分,101.8%,1661件
13,1050-1099,1593円,125分,101.7%,945件
14,1100-1149,2475円,120分,102.7%,1007件
15,1150-1199,2218円,119分,102.5%,846件
16,1200-1249,2713円,117分,103.1%,781件
17,1250-1299,2532円,113分,103%,747件
18,1300-1349,3122円,111分,103.7%,771件
19,1350-1399,2796円,109分,103.4%,670件
20,1400-1449,3450円,106分,104.3%,673件
21,1450-1499,4184円,103分,105.4%,620件
22,1500-1549,3443円,102分,104.5%,628件
23,1550-1599,3913円,98分,105.3%,670件
24,1600-1649,3896円,94分,105.5%,609件
25,1650-1699,4001円,92分,105.8%,614件
26,1700-1749,4695円,88分,107.1%,588件
27,1750-1799,5182円,86分,108%,564件
28,1800-1849,4628円,85分,107.2%,504件
29,1850-1899,5240円,80分,108.7%,551件
30,1900-1949,5914円,79分,109.9%,515件
31,1950-1999,5283円,73分,109.7%,505件
32,2000-2049,5479円,71分,110.3%,457件
33,2050-2099,5512円,66分,111.1%,463件
34,2100-2149,6292円,62分,113.6%,470件
35,2150-2199,6549円,58分,115%,460件
36,2200-2249,5653円,55分,113.8%,465件
37,2250-2299,6442円,52分,116.5%,439件
38,2300-2349,6561円,50分,117.5%,429件
39,2350-2399,7081円,46分,120.6%,444件
40,2400-2449,6734円,45分,120.1%,370件
41,2450-2499,7354円,43分,123%,429件
42,2500-2549,7752円,42分,124.4%,376件
43,2550-2599,8408円,40分,128.3%,379件
44,2600-2649,8717円,39分,129.5%,334件
45,2650-2699,8698円,37分,131.6%,367件
46,2700-2749,9523円,35分,136.5%,306件
47,2750-2799,10633円,32分,145%,325件
48,2800-2849,11335円,28分,153.5%,310件
49,2850-2899,12225円,26分,161.8%,278件
50,2900-2949,13377円,23分,176.1%,183件
