,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,250-299,-1134円,159分,99%,5009件
1,300-349,-871円,157分,99.3%,4375件
2,350-399,-856円,155分,99.3%,3988件
3,400-449,-762円,154分,99.3%,3750件
4,450-499,-489円,150分,99.6%,3599件
5,500-549,-541円,149分,99.5%,3186件
6,550-599,-231円,147分,99.8%,3101件
7,600-649,254円,145分,100.2%,2912件
8,650-699,401円,143分,100.4%,2750件
9,700-749,324円,140分,100.3%,4989件
10,750-799,338円,139分,100.3%,2869件
11,800-849,252円,137分,100.2%,2916件
12,850-899,625円,134分,100.6%,2436件
13,900-949,800円,132分,100.8%,2233件
14,950-999,865円,129分,100.9%,2151件
15,1000-1049,640円,128分,100.7%,2086件
16,1050-1099,990円,124分,101.1%,2003件
17,1100-1149,1558円,121分,101.7%,2061件
18,1150-1199,2194円,120分,102.4%,1888件
19,1200-1249,1707円,117分,101.9%,1911件
20,1250-1299,2371円,113分,102.8%,1900件
21,1300-1349,1606円,113分,101.9%,1791件
22,1350-1399,1924円,110分,102.3%,1836件
23,1400-1449,2640円,106分,103.3%,1730件
24,1450-1499,2829円,104分,103.6%,1749件
25,1500-1549,2873円,101分,103.8%,1625件
26,1550-1599,3056円,97分,104.2%,1633件
27,1600-1649,3400円,96分,104.7%,1540件
28,1650-1699,2972円,93分,104.3%,1511件
29,1700-1749,3431円,90分,105.1%,1446件
30,1750-1799,3826円,87分,105.9%,1456件
31,1800-1849,3446円,83分,105.5%,1403件
32,1850-1899,3646円,80分,106.1%,1368件
33,1900-1949,3703円,76分,106.5%,1373件
34,1950-1999,4450円,74分,108%,1330件
35,2000-2049,4321円,71分,108.1%,1312件
36,2050-2099,4687円,68分,109.1%,1268件
37,2100-2149,4702円,65分,109.6%,1169件
38,2150-2199,4411円,62分,109.5%,1164件
39,2200-2249,5269円,59分,111.9%,1147件
40,2250-2299,5409円,54分,113.2%,1147件
41,2300-2349,5554円,51分,114.4%,1061件
42,2350-2399,5643円,48分,115.6%,1096件
43,2400-2449,6240円,47分,117.9%,1015件
44,2450-2499,6748円,45分,120%,1015件
45,2500-2549,7133円,44分,121.8%,954件
46,2550-2599,7811円,42分,124.8%,853件
47,2600-2649,8388円,39分,128.9%,708件
48,2650-2699,8918円,37分,131.9%,631件
49,2700-2749,9500円,34分,136.8%,473件
50,2750-2799,10477円,32分,143.4%,370件
51,2800-2849,11243円,29分,152.1%,317件
52,2850-2899,12675円,26分,165.4%,264件
53,2900-2949,13016円,24分,173.2%,192件
