,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1250-1299,8814円,112分,110.5%,43件
1,1300-1349,5560円,107分,106.9%,38件
2,1350-1399,8991円,102分,111.7%,46件
3,1400-1449,8539円,99分,111.5%,48件
4,1450-1499,9524円,102分,112.5%,64件
5,1500-1549,9435円,104分,112.2%,63件
6,1550-1599,8774円,102分,111.4%,60件
7,1600-1649,8416円,94分,111.9%,73件
8,1650-1699,8294円,95分,111.7%,75件
9,1700-1749,9551円,87分,114.6%,72件
10,1750-1799,9699円,84分,115.3%,62件
11,1800-1849,8699円,90分,112.9%,64件
12,1850-1899,9936円,79分,116.7%,57件
13,1900-1949,8858円,82分,114.4%,69件
14,1950-1999,10299円,74分,118.4%,70件
15,2000-2049,8774円,70分,116.7%,61件
16,2050-2099,10165円,65分,120.8%,53件
17,2100-2149,11196円,68分,121.9%,68件
18,2150-2199,8818円,60分,119.5%,48件
19,2200-2249,7563円,58分,117.3%,53件
20,2250-2299,9804円,51分,125.8%,52件
21,2300-2349,11654円,42分,137.2%,53件
22,2350-2399,8784円,44分,126.8%,38件
23,2400-2449,10364円,40分,134.3%,40件
24,2450-2499,11087円,36分,141.1%,35件
25,2500-2549,10751円,40分,135.7%,34件
26,2550-2599,11236円,35分,143.1%,43件
27,2600-2649,11799円,36分,144.1%,44件
28,2650-2699,12189円,34分,147.6%,43件
29,2700-2749,11849円,36分,143.8%,29件
30,2750-2799,12612円,32分,152.8%,33件
31,2800-2849,13071円,29分,159.1%,38件
32,2850-2899,13495円,26分,169.3%,33件
33,2900-2949,14214円,23分,183.7%,19件
