,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,600-649,5108円,139分,104.9%,7406件
1,650-699,5399円,137分,105.2%,2369件
2,700-749,5640円,134分,105.6%,1246件
3,750-799,5470円,133分,105.5%,854件
4,800-849,5961円,130分,106.1%,716件
5,850-899,5883円,131分,106%,600件
6,900-949,6451円,127分,106.8%,567件
7,950-999,6810円,122分,107.4%,566件
8,1000-1049,6180円,122分,106.7%,562件
9,1050-1099,6817円,121分,107.5%,498件
10,1100-1149,6606円,118分,107.5%,507件
11,1150-1199,6861円,118分,107.7%,545件
12,1200-1249,7636円,116分,108.8%,524件
13,1250-1299,6886円,111分,108.2%,477件
14,1300-1349,7082円,108分,108.7%,575件
15,1350-1399,6891円,104分,108.8%,506件
16,1400-1449,7818円,102分,110.2%,526件
17,1450-1499,8856円,98分,112%,518件
18,1500-1549,8369円,98分,111.3%,495件
19,1550-1599,8541円,97分,111.7%,500件
20,1600-1649,8495円,91分,112.4%,484件
21,1650-1699,7897円,87分,112.1%,420件
22,1700-1749,8940円,88分,113.6%,424件
23,1750-1799,8018円,83分,112.9%,424件
24,1800-1849,8759円,81分,114.4%,409件
25,1850-1899,8421円,80分,114.1%,422件
26,1900-1949,9097円,76分,116%,374件
27,1950-1999,9671円,73分,117.7%,358件
28,2000-2049,10165円,70分,119.3%,371件
29,2050-2099,10201円,67分,120.2%,354件
30,2100-2149,9419円,64分,119.7%,328件
31,2150-2199,10750円,62分,123.3%,361件
32,2200-2249,10693円,57分,124.8%,340件
33,2250-2299,10722円,54分,126.3%,320件
34,2300-2349,11039円,45分,132.4%,307件
35,2350-2399,10405円,39分,135.4%,303件
36,2400-2449,10480円,36分,139%,291件
37,2450-2499,11134円,36分,141.7%,273件
38,2500-2549,11226円,34分,143.5%,298件
39,2550-2599,11019円,34分,143.5%,295件
40,2600-2649,11776円,32分,148.9%,286件
41,2650-2699,12385円,31分,154.1%,252件
42,2700-2749,12683円,30分,156.7%,250件
43,2750-2799,13033円,27分,163.3%,271件
44,2800-2849,13337円,27分,166.3%,230件
45,2850-2899,14541円,23分,183%,246件
46,2900-2949,14326円,22分,187.5%,211件
