,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1600-1649,10673円,99分,114.4%,18件
1,1650-1699,8788円,99分,111.9%,22件
2,1700-1749,10276円,84分,116.3%,26件
3,1750-1799,10740円,94分,115.3%,18件
4,1800-1849,9937円,91分,114.6%,24件
5,1850-1899,11426円,76分,120%,22件
6,1900-1949,10435円,73分,119.1%,23件
7,1950-1999,6983円,66分,114.2%,19件
8,2000-2049,10353円,70分,119.6%,20件
9,2050-2099,11137円,68分,121.8%,32件
10,2100-2149,12098円,59分,127.3%,26件
11,2150-2199,9376円,58分,121.5%,29件
12,2200-2249,9628円,52分,124.6%,26件
13,2250-2299,10568円,47分,129.8%,16件
14,2300-2349,10452円,42分,133.1%,25件
15,2350-2399,9945円,35分,137.6%,28件
16,2400-2449,9863円,40分,133%,22件
17,2450-2499,8163円,43分,125.4%,31件
18,2500-2549,7782円,44分,123.5%,20件
19,2550-2599,9682円,38分,133.6%,30件
20,2600-2649,8253円,40分,127.2%,32件
21,2650-2699,10591円,33分,142.8%,31件
22,2700-2749,11128円,31分,147.8%,21件
23,2750-2799,11622円,31分,150.8%,20件
24,2800-2849,12247円,30分,155.2%,18件
25,2850-2899,13107円,25分,170.3%,14件
26,2900-2949,13215円,22分,178.9%,17件
