,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,900-949,3541円,146分,103.2%,30件
1,950-999,7332円,120分,108.1%,28件
2,1000-1049,3847円,130分,104%,35件
3,1050-1099,4232円,134分,104.2%,29件
4,1100-1149,6675円,125分,107.1%,47件
5,1150-1199,5053円,117分,105.8%,46件
6,1200-1249,6248円,116分,107.2%,63件
7,1250-1299,5779円,115分,106.7%,60件
8,1300-1349,5821円,116分,106.7%,73件
9,1350-1399,6002円,111分,107.2%,65件
10,1400-1449,6051円,106分,107.6%,70件
11,1450-1499,5314円,101分,107%,64件
12,1500-1549,5980円,97分,108.2%,74件
13,1550-1599,4755円,99分,106.4%,86件
14,1600-1649,6043円,94分,108.6%,88件
15,1650-1699,6471円,93分,109.3%,107件
16,1700-1749,6368円,90分,109.4%,90件
17,1750-1799,7098円,90分,110.6%,94件
18,1800-1849,7577円,86分,111.7%,88件
19,1850-1899,6771円,81分,111.1%,75件
20,1900-1949,6903円,76分,112.1%,104件
21,1950-1999,6636円,75分,111.8%,95件
22,2000-2049,6193円,70分,111.7%,85件
23,2050-2099,7994円,64分,116.6%,80件
24,2100-2149,6079円,64分,112.7%,63件
25,2150-2199,6034円,63分,112.9%,75件
26,2200-2249,6627円,59分,115.1%,54件
27,2250-2299,6147円,57分,114.5%,54件
28,2300-2349,7046円,49分,119.3%,60件
29,2350-2399,8370円,45分,124.8%,62件
30,2400-2449,7474円,46分,121.7%,47件
31,2450-2499,6615円,47分,118.8%,49件
32,2500-2549,8838円,42分,127.8%,59件
33,2550-2599,8690円,41分,128%,47件
34,2600-2649,9142円,40分,130.4%,57件
35,2650-2699,9230円,41分,130.3%,54件
36,2700-2749,10490円,36分,139.2%,42件
37,2750-2799,11772円,33分,147.9%,39件
38,2800-2849,11778円,29分,153.5%,37件
39,2850-2899,13014円,25分,169.7%,36件
40,2900-2949,14086円,24分,177.1%,47件
