,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,800-849,3872円,135分,103.8%,34件
1,850-899,5426円,135分,105.3%,41件
2,900-949,4340円,124分,104.7%,58件
3,950-999,4833円,134分,104.8%,47件
4,1000-1049,3836円,119分,104.3%,60件
5,1050-1099,7247円,122分,107.9%,65件
6,1100-1149,4116円,123分,104.5%,81件
7,1150-1199,2852円,116分,103.3%,67件
8,1200-1249,4473円,113分,105.3%,75件
9,1250-1299,6346円,108分,107.8%,102件
10,1300-1349,4939円,113分,105.8%,96件
11,1350-1399,5984円,111分,107.2%,101件
12,1400-1449,5647円,109分,106.9%,108件
13,1450-1499,4720円,104分,106.1%,112件
14,1500-1549,4918円,104分,106.3%,133件
15,1550-1599,5804円,95分,108.2%,114件
16,1600-1649,5242円,96分,107.2%,101件
17,1650-1699,5250円,98分,107.1%,113件
18,1700-1749,6997円,88分,110.6%,109件
19,1750-1799,6122円,90分,109.1%,121件
20,1800-1849,7283円,82分,111.9%,117件
21,1850-1899,4173円,82分,106.8%,104件
22,1900-1949,7677円,72分,114.1%,101件
23,1950-1999,7554円,75分,113.3%,112件
24,2000-2049,7165円,68分,114.1%,84件
25,2050-2099,6541円,68分,112.8%,93件
26,2100-2149,6269円,62分,113.4%,81件
27,2150-2199,9296円,56分,122.1%,107件
28,2200-2249,6429円,55分,115.5%,60件
29,2250-2299,8756円,49分,123.7%,76件
30,2300-2349,8208円,43分,125.2%,65件
31,2350-2399,7782円,46分,122.5%,59件
32,2400-2449,8207円,42分,126%,73件
33,2450-2499,8975円,41分,129.1%,71件
34,2500-2549,8405円,43分,126.1%,72件
35,2550-2599,8860円,42分,127.9%,54件
36,2600-2649,8945円,40分,130%,58件
37,2650-2699,9339円,38分,132.9%,60件
38,2700-2749,10180円,35分,139%,57件
39,2750-2799,10678円,31分,145.9%,41件
40,2800-2849,11325円,28分,153%,58件
41,2850-2899,12814円,27分,163.3%,49件
42,2900-2949,14158円,21分,188.2%,42件
