,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1000-1049,6208円,130分,106.4%,32件
1,1050-1099,5501円,124分,105.9%,41件
2,1100-1149,7055円,130分,107.2%,33件
3,1150-1199,6865円,125分,107.3%,66件
4,1200-1249,7596円,112分,109.1%,59件
5,1250-1299,7217円,112分,108.6%,65件
6,1300-1349,5970円,111分,107.2%,67件
7,1350-1399,7214円,106分,109.1%,83件
8,1400-1449,8301円,104分,110.6%,75件
9,1450-1499,7059円,106分,108.8%,73件
10,1500-1549,6651円,98分,109%,83件
11,1550-1599,6828円,97分,109.4%,78件
12,1600-1649,7366円,98分,110%,86件
13,1650-1699,7870円,91分,111.5%,73件
14,1700-1749,6279円,87分,109.6%,90件
15,1750-1799,7138円,88分,110.9%,81件
16,1800-1849,8145円,81分,113.5%,84件
17,1850-1899,7831円,78分,113.5%,96件
18,1900-1949,8530円,78分,114.6%,97件
19,1950-1999,5958円,73分,110.9%,79件
20,2000-2049,8626円,70分,116.5%,106件
21,2050-2099,8600円,68分,116.9%,112件
22,2100-2149,6647円,62分,114.2%,87件
23,2150-2199,8131円,60分,118.2%,90件
24,2200-2249,7344円,59分,116.7%,80件
25,2250-2299,6720円,54分,116.6%,85件
26,2300-2349,8471円,52分,121.7%,65件
27,2350-2399,7390円,47分,121.2%,71件
28,2400-2449,5960円,50分,115.8%,63件
29,2450-2499,8436円,42分,126.6%,61件
30,2500-2549,10392円,36分,139%,43件
31,2550-2599,9594円,39分,132.5%,49件
32,2600-2649,9061円,39分,131.3%,41件
33,2650-2699,9870円,37分,136%,49件
34,2700-2749,10692円,35分,140.5%,61件
35,2750-2799,12079円,31分,151.2%,42件
36,2800-2849,12482円,29分,158%,33件
37,2850-2899,13946円,27分,168.4%,48件
38,2900-2949,14799円,24分,181.2%,44件
