,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1000-1049,4483円,126分,104.7%,1601件
1,1050-1099,4719円,124分,105.1%,1630件
2,1100-1149,4956円,123分,105.4%,1550件
3,1150-1199,5241円,120分,105.8%,1489件
4,1200-1249,5390円,119分,106%,1423件
5,1250-1299,4967円,117分,105.7%,1452件
6,1300-1349,5191円,113分,106.1%,1328件
7,1350-1399,5161円,110分,106.3%,1259件
8,1400-1449,5781円,108分,107.1%,1208件
9,1450-1499,5125円,105分,106.5%,1218件
10,1500-1549,5830円,102分,107.6%,1210件
11,1550-1599,5538円,100分,107.4%,1188件
12,1600-1649,5714円,96分,108%,1108件
13,1650-1699,5854円,94分,108.3%,1054件
14,1700-1749,6445円,92分,109.4%,1097件
15,1750-1799,6462円,87分,109.9%,1046件
16,1800-1849,6464円,86分,110.1%,1026件
17,1850-1899,6681円,83分,110.8%,1046件
18,1900-1949,6703円,81分,111.1%,1014件
19,1950-1999,7037円,77分,112.2%,933件
20,2000-2049,6994円,71分,113%,969件
21,2050-2099,6622円,68分,113%,940件
22,2100-2149,6540円,63分,113.9%,870件
23,2150-2199,7351円,60分,116.2%,883件
24,2200-2249,7464円,57分,117.4%,863件
25,2250-2299,7243円,54分,118%,813件
26,2300-2349,7375円,50分,119.5%,825件
27,2350-2399,8001円,47分,122.8%,805件
28,2400-2449,7785円,45分,123.1%,773件
29,2450-2499,8118円,44分,124.5%,737件
30,2500-2549,8867円,42分,127.9%,702件
31,2550-2599,9074円,41分,129.7%,707件
32,2600-2649,9233円,40分,131%,654件
33,2650-2699,9899円,37分,136%,700件
34,2700-2749,10513円,35分,139.9%,634件
35,2750-2799,10312円,36分,138.7%,547件
