,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,950-999,5073円,130分,105.2%,845件
1,1000-1049,5605円,127分,105.9%,917件
2,1050-1099,6281円,127分,106.6%,903件
3,1100-1149,5664円,122分,106.2%,795件
4,1150-1199,5671円,118分,106.4%,949件
5,1200-1249,5993円,116分,106.9%,919件
6,1250-1299,6169円,115分,107.2%,861件
7,1300-1349,7023円,111分,108.4%,869件
8,1350-1399,7287円,110分,108.8%,826件
9,1400-1449,6674円,108分,108.2%,866件
10,1450-1499,6809円,104分,108.7%,790件
11,1500-1549,6526円,99分,108.8%,726件
12,1550-1599,7431円,100分,109.9%,706件
13,1600-1649,6433円,95分,109%,715件
14,1650-1699,7180円,93分,110.3%,699件
15,1700-1749,7055円,90分,110.5%,712件
16,1750-1799,7518円,86分,111.6%,645件
17,1800-1849,7984円,84分,112.7%,602件
18,1850-1899,8055円,82分,113.1%,633件
19,1900-1949,8188円,80分,113.7%,594件
20,1950-1999,7937円,75分,114%,590件
21,2000-2049,8185円,74分,114.8%,603件
22,2050-2099,8666円,70分,116.6%,605件
23,2100-2149,8944円,66分,118.1%,529件
24,2150-2199,8713円,60分,119.3%,561件
25,2200-2249,8127円,54分,119.9%,523件
26,2250-2299,8562円,49分,123.3%,510件
27,2300-2349,8922円,47分,125.4%,493件
28,2350-2399,8707円,45分,126%,477件
29,2400-2449,8778円,43分,127.5%,475件
30,2450-2499,9031円,42分,128.8%,483件
31,2500-2549,9779円,39分,133.3%,447件
32,2550-2599,10031円,39分,134.7%,447件
33,2600-2649,10139円,38分,135.4%,436件
34,2650-2699,10595円,37分,138.3%,401件
35,2700-2749,11593円,34分,145.9%,418件
36,2750-2799,11793円,32分,149.7%,395件
37,2800-2849,12252円,29分,157.3%,382件
38,2850-2899,13181円,27分,166.1%,357件
39,2900-2949,13085円,27分,164.3%,319件
