,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1150-1199,4475円,121分,104.9%,973件
1,1200-1249,4931円,118分,105.6%,904件
2,1250-1299,4617円,116分,105.3%,864件
3,1300-1349,4494円,115分,105.2%,872件
4,1350-1399,4745円,113分,105.6%,846件
5,1400-1449,5263円,108分,106.5%,798件
6,1450-1499,5281円,105分,106.7%,841件
7,1500-1549,5376円,104分,106.9%,773件
8,1550-1599,5132円,99分,106.9%,719件
9,1600-1649,5602円,97分,107.7%,658件
10,1650-1699,5941円,95分,108.4%,651件
11,1700-1749,6617円,90分,109.8%,592件
12,1750-1799,5764円,88分,108.7%,549件
13,1800-1849,6713円,85分,110.5%,529件
14,1850-1899,6179円,82分,110.1%,533件
15,1900-1949,6160円,78分,110.5%,532件
16,1950-1999,6290円,74分,111.4%,511件
17,2000-2049,6536円,71分,112.2%,498件
18,2050-2099,6169円,69分,112%,468件
19,2100-2149,7169円,64分,114.8%,446件
20,2150-2199,6229円,64分,113%,442件
21,2200-2249,7305円,59分,116.4%,399件
22,2250-2299,6148円,56分,114.6%,404件
23,2300-2349,6899円,52分,117.7%,387件
24,2350-2399,7518円,47分,121.1%,395件
25,2400-2449,7335円,48分,120.5%,451件
26,2450-2499,7611円,46分,122.1%,360件
27,2500-2549,8606円,43分,126.6%,333件
28,2550-2599,8923円,43分,127.8%,335件
29,2600-2649,9895円,39分,133.5%,338件
30,2650-2699,10215円,38分,136.2%,309件
31,2700-2749,10954円,34分,142.4%,298件
32,2750-2799,11982円,34分,147.6%,284件
33,2800-2849,12713円,30分,156.7%,290件
34,2850-2899,13900円,27分,169.1%,255件
35,2900-2949,14443円,25分,177.9%,187件
