,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1450-1499,5415円,105分,106.9%,1951件
1,1500-1549,5651円,103分,107.3%,1882件
2,1550-1599,6049円,101分,108%,1949件
3,1600-1649,6152円,97分,108.4%,1820件
4,1650-1699,6229円,95分,108.8%,1841件
5,1700-1749,6213円,92分,109%,1845件
6,1750-1799,5880円,90分,108.7%,1704件
7,1800-1849,6534円,86分,110.2%,1645件
8,1850-1899,6117円,82分,109.9%,1663件
9,1900-1949,6271円,79分,110.6%,1623件
10,1950-1999,6053円,74分,110.9%,1516件
11,2000-2049,6733円,72分,112.6%,1554件
12,2050-2099,7014円,68分,113.7%,1482件
13,2100-2149,6837円,65分,113.9%,1458件
14,2150-2199,6640円,62分,114.3%,1415件
15,2200-2249,7013円,59分,115.9%,1415件
16,2250-2299,7142円,55分,117.3%,1367件
17,2300-2349,7135円,52分,118.2%,1262件
18,2350-2399,7654円,48分,121.3%,1279件
19,2400-2449,7484円,48分,121%,1228件
20,2450-2499,7981円,46分,123.3%,1206件
21,2500-2549,8523円,43分,126.3%,1217件
22,2550-2599,8997円,42分,128.5%,1171件
23,2600-2649,8896円,42分,128.2%,938件
