,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,800-849,4944円,134分,104.9%,942件
1,850-899,4607円,134分,104.6%,964件
2,900-949,5003円,130分,105.1%,868件
3,950-999,4657円,129分,104.8%,845件
4,1000-1049,5194円,126分,105.5%,917件
5,1050-1099,5861円,127分,106.2%,903件
6,1100-1149,5265円,122分,105.8%,795件
7,1150-1199,5286円,118分,106%,949件
8,1200-1249,5609円,116分,106.4%,919件
9,1250-1299,5789円,115分,106.7%,861件
10,1300-1349,6645円,111分,108%,869件
11,1350-1399,6908円,110分,108.4%,826件
12,1400-1449,6310円,108分,107.8%,866件
13,1450-1499,6456円,104分,108.3%,790件
14,1500-1549,6194円,99分,108.4%,726件
15,1550-1599,7088円,99分,109.5%,706件
16,1600-1649,6113円,95分,108.6%,715件
17,1650-1699,6859円,93分,109.8%,699件
18,1700-1749,6749円,89分,110.1%,712件
19,1750-1799,7217円,86分,111.2%,645件
20,1800-1849,7686円,83分,112.3%,602件
21,1850-1899,7764円,82分,112.7%,633件
22,1900-1949,7903円,80分,113.2%,594件
23,1950-1999,7667円,75分,113.6%,590件
24,2000-2049,7919円,73分,114.4%,603件
25,2050-2099,8410円,69分,116.2%,605件
26,2100-2149,8697円,66分,117.7%,529件
27,2150-2199,8487円,60分,118.9%,561件
28,2200-2249,7926円,54分,119.5%,523件
29,2250-2299,8373円,49分,122.9%,510件
30,2300-2349,8743円,47分,124.9%,493件
31,2350-2399,8535円,45分,125.5%,477件
32,2400-2449,8610円,42分,127%,475件
33,2450-2499,8864円,42分,128.3%,483件
34,2500-2549,9612円,39分,132.8%,447件
35,2550-2599,9863円,38分,134.2%,447件
36,2600-2649,9971円,38分,135%,436件
37,2650-2699,10427円,37分,137.9%,401件
38,2700-2749,11426円,33分,145.5%,418件
39,2750-2799,11626円,31分,149.3%,395件
40,2800-2849,12084円,28分,156.8%,382件
41,2850-2899,13013円,26分,165.7%,357件
42,2900-2949,12917円,27分,163.8%,319件
