,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1100-1149,6641円,122分,107.3%,259件
1,1150-1199,4616円,125分,104.9%,261件
2,1200-1249,4757円,119分,105.3%,302件
3,1250-1299,6519円,116分,107.5%,293件
4,1300-1349,6676円,118分,107.6%,295件
5,1350-1399,6474円,110分,107.9%,289件
6,1400-1449,6923円,103分,109%,283件
7,1450-1499,6369円,104分,108.2%,275件
8,1500-1549,6767円,102分,108.8%,280件
9,1550-1599,6682円,99分,109%,237件
10,1600-1649,5621円,97分,107.8%,223件
11,1650-1699,6502円,94分,109.2%,233件
12,1700-1749,7196円,89分,110.8%,238件
13,1750-1799,7053円,87分,110.8%,208件
14,1800-1849,6733円,86分,110.5%,221件
15,1850-1899,7862円,83分,112.7%,229件
16,1900-1949,7473円,76分,113.1%,185件
17,1950-1999,8032円,78分,113.7%,175件
18,2000-2049,7235円,72分,113.4%,177件
19,2050-2099,9258円,67分,118.6%,160件
20,2100-2149,6336円,66分,112.8%,145件
21,2150-2199,8860円,60分,119.6%,131件
22,2200-2249,7122円,56分,117.1%,146件
23,2250-2299,7976円,51分,120.9%,162件
24,2300-2349,8892円,46分,125.7%,137件
25,2350-2399,8252円,47分,123.6%,128件
26,2400-2449,8057円,47分,122.8%,114件
27,2450-2499,9502円,42分,129.9%,118件
28,2500-2549,9139円,43分,128.3%,119件
29,2550-2599,9881円,40分,132.6%,105件
30,2600-2649,10152円,40分,133.9%,107件
31,2650-2699,10283円,38分,135.7%,100件
32,2700-2749,10707円,35分,141.2%,94件
33,2750-2799,12085円,33分,148.9%,125件
34,2800-2849,12751円,29分,158.3%,108件
35,2850-2899,13094円,27分,165.7%,83件
36,2900-2949,15162円,23分,186.5%,79件
