,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1500-1549,6052円,103分,107.9%,190件
1,1550-1599,7013円,102分,109.2%,204件
2,1600-1649,6978円,101分,109.3%,194件
3,1650-1699,7436円,95分,110.4%,176件
4,1700-1749,5988円,91分,108.8%,195件
5,1750-1799,6980円,86分,110.9%,212件
6,1800-1849,6495円,84分,110.3%,189件
7,1850-1899,8273円,82分,113.4%,192件
8,1900-1949,7807円,78分,113.3%,152件
9,1950-1999,6355円,76分,111.1%,160件
10,2000-2049,8127円,72分,115%,169件
11,2050-2099,8175円,71分,115.4%,148件
12,2100-2149,8386円,65分,117.1%,171件
13,2150-2199,7867円,61分,117.1%,140件
14,2200-2249,8513円,56分,120.2%,133件
15,2250-2299,7641円,55分,118.4%,138件
16,2300-2349,8266円,50分,121.9%,138件
17,2350-2399,7863円,49分,121.6%,99件
18,2400-2449,8032円,48分,122.5%,118件
19,2450-2499,8629円,45分,125.8%,114件
20,2500-2549,7955円,44分,123.9%,93件
21,2550-2599,9854円,40分,132.6%,94件
22,2600-2649,10425円,38分,136.3%,88件
23,2650-2699,11068円,35分,141.8%,91件
24,2700-2749,10997円,38分,138.9%,102件
25,2750-2799,11906円,33分,148.4%,96件
26,2800-2849,13193円,31分,156.4%,77件
27,2850-2899,14073円,27分,169.4%,80件
28,2900-2949,15064円,25分,180.5%,55件
