,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1000-1049,5086円,128分,105.3%,364件
1,1050-1099,3989円,128分,104.1%,393件
2,1100-1149,4181円,125分,104.5%,437件
3,1150-1199,5155円,119分,105.8%,412件
4,1200-1249,5673円,121分,106.2%,425件
5,1250-1299,5010円,115分,105.8%,411件
6,1300-1349,5823円,109分,107.1%,405件
7,1350-1399,5313円,110分,106.5%,388件
8,1400-1449,5533円,109分,106.8%,401件
9,1450-1499,5732円,106分,107.2%,350件
10,1500-1549,4706円,103分,106.1%,330件
11,1550-1599,5666円,98分,107.7%,339件
12,1600-1649,5907円,96分,108.2%,339件
13,1650-1699,6088円,92分,108.9%,305件
14,1700-1749,5506円,89分,108.2%,312件
15,1750-1799,6325円,89分,109.5%,307件
16,1800-1849,6352円,83分,110.2%,273件
17,1850-1899,6816円,84分,110.8%,243件
18,1900-1949,6770円,78分,111.5%,269件
19,1950-1999,7640円,74分,113.8%,234件
20,2000-2049,5951円,72分,111%,212件
21,2050-2099,7349円,68分,114.5%,192件
22,2100-2149,6554円,63分,113.9%,219件
23,2150-2199,6659円,60分,114.8%,212件
24,2200-2249,7548円,55分,118.4%,199件
25,2250-2299,7579円,54分,118.7%,194件
26,2300-2349,7076円,51分,118.5%,184件
27,2350-2399,8149円,46分,123.8%,172件
28,2400-2449,7554円,48分,121.1%,168件
29,2450-2499,8410円,44分,125.4%,147件
30,2500-2549,8546円,44分,125.8%,162件
31,2550-2599,9075円,41分,129.3%,145件
32,2600-2649,9577円,39分,133%,144件
33,2650-2699,10242円,37分,136.6%,171件
34,2700-2749,10432円,36分,139%,145件
35,2750-2799,11635円,32分,147.8%,132件
36,2800-2849,13042円,29分,159.5%,136件
37,2850-2899,13417円,28分,164%,124件
38,2900-2949,14111円,24分,179.4%,108件
