,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,700-749,349円,141分,100.3%,21件
1,750-799,2160円,122分,102.4%,29件
2,800-849,1114円,146分,101%,45件
3,850-899,4648円,128分,104.8%,41件
4,900-949,1033円,130分,101.1%,47件
5,950-999,2013円,135分,102%,52件
6,1000-1049,2735円,131分,102.8%,67件
7,1050-1099,2132円,120分,102.4%,70件
8,1100-1149,1935円,122分,102.1%,82件
9,1150-1199,3181円,122分,103.5%,96件
10,1200-1249,2241円,118分,102.5%,102件
11,1250-1299,3858円,108分,104.8%,101件
12,1300-1349,3663円,112分,104.4%,108件
13,1350-1399,3627円,106分,104.6%,101件
14,1400-1449,3269円,103分,104.2%,110件
15,1450-1499,2299円,103分,103%,131件
16,1500-1549,3067円,100分,104.1%,113件
17,1550-1599,3467円,96分,104.8%,144件
18,1600-1649,3962円,93分,105.7%,130件
19,1650-1699,4413円,93分,106.4%,138件
20,1700-1749,4935円,93分,107.1%,127件
21,1750-1799,4498円,86分,107%,113件
22,1800-1849,4083円,82分,106.6%,144件
23,1850-1899,4464円,77分,107.7%,139件
24,1900-1949,3816円,77分,106.6%,125件
25,1950-1999,6001円,73分,111%,126件
26,2000-2049,4820円,69分,109.3%,93件
27,2050-2099,3345円,69分,106.5%,98件
28,2100-2149,5249円,68分,110.4%,90件
29,2150-2199,6155円,62分,113.2%,91件
30,2200-2249,6061円,55分,114.8%,106件
31,2250-2299,6681円,52分,117.3%,87件
32,2300-2349,6844円,47分,119.4%,83件
33,2350-2399,6058円,47分,117.3%,86件
34,2400-2449,7026円,44分,121.2%,81件
35,2450-2499,6467円,43分,120%,64件
36,2500-2549,6946円,43分,121.4%,80件
37,2550-2599,7358円,43分,123.1%,76件
38,2600-2649,8094円,39分,128%,66件
39,2650-2699,9360円,37分,133.8%,60件
40,2700-2749,9223円,35分,135.6%,51件
41,2750-2799,10581円,31分,146.2%,54件
42,2800-2849,11284円,30分,150.5%,74件
43,2850-2899,11847円,26分,160.3%,63件
44,2900-2949,13497円,23分,179.5%,47件
