,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1200-1249,7479円,107分,109.3%,14件
1,1250-1299,8649円,115分,110%,19件
2,1300-1349,10129円,101分,113.4%,25件
3,1350-1399,8789円,106分,111.1%,31件
4,1400-1449,10247円,98分,114%,16件
5,1450-1499,8209円,106分,110.3%,16件
6,1500-1549,9891円,97分,113.6%,26件
7,1550-1599,7675円,101分,110.1%,29件
8,1600-1649,9894円,92分,114.4%,42件
9,1650-1699,10436円,93分,114.9%,32件
10,1700-1749,9592円,93分,113.7%,36件
11,1750-1799,10296円,80分,117.2%,30件
12,1800-1849,10249円,82分,116.6%,36件
13,1850-1899,7118円,72分,113.2%,26件
14,1900-1949,10245円,78分,117.6%,33件
15,1950-1999,9457円,71分,117.9%,43件
16,2000-2049,11059円,69分,121.2%,37件
17,2050-2099,8556円,68分,116.8%,38件
18,2100-2149,9769円,63分,120.8%,39件
19,2150-2199,11237円,54分,128%,32件
20,2200-2249,10023円,53分,125.4%,35件
21,2250-2299,10280円,47分,129.4%,44件
22,2300-2349,10765円,46分,130.9%,40件
23,2350-2399,7229円,45分,121.4%,40件
24,2400-2449,8551円,41分,127.6%,31件
25,2450-2499,9891円,37分,135.2%,48件
26,2500-2549,7316円,43分,122.8%,42件
27,2550-2599,8749円,37分,131.3%,38件
28,2600-2649,10181円,34分,139.9%,31件
29,2650-2699,11871円,30分,152%,39件
30,2700-2749,10709円,33分,143.3%,26件
31,2750-2799,11301円,29分,152.4%,23件
32,2800-2849,12244円,27分,159.5%,32件
33,2850-2899,13766円,26分,170.1%,30件
34,2900-2949,14205円,24分,179.4%,21件
