,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,450-499,-133円,144分,99.9%,116件
1,500-549,-666円,148分,99.4%,149件
2,550-599,143円,147分,100.1%,193件
3,600-649,278円,140分,100.3%,232件
4,650-699,-1273円,142分,98.8%,277件
5,700-749,1289円,138分,101.2%,305件
6,750-799,625円,136分,100.6%,329件
7,800-849,728円,135分,100.7%,374件
8,850-899,590円,135分,100.6%,410件
9,900-949,1362円,130分,101.4%,403件
10,950-999,1515円,127分,101.6%,439件
11,1000-1049,734円,128分,100.8%,464件
12,1050-1099,827円,124分,100.9%,508件
13,1100-1149,1922円,118分,102.2%,503件
14,1150-1199,1948円,123分,102.1%,501件
15,1200-1249,2011円,115分,102.3%,509件
16,1250-1299,2666円,111分,103.2%,490件
17,1300-1349,2521円,111分,103%,460件
18,1350-1399,2422円,109分,103%,470件
19,1400-1449,3128円,105分,104%,424件
20,1450-1499,2246円,103分,102.9%,391件
21,1500-1549,3117円,100分,104.2%,411件
22,1550-1599,3185円,98分,104.3%,418件
23,1600-1649,3541円,93分,105.1%,366件
24,1650-1699,3482円,90分,105.2%,385件
25,1700-1749,3823円,90分,105.7%,365件
26,1750-1799,3858円,85分,106.1%,322件
27,1800-1849,4370円,84分,106.9%,297件
28,1850-1899,4357円,79分,107.3%,319件
29,1900-1949,4975円,76分,108.8%,267件
30,1950-1999,4027円,73分,107.3%,255件
31,2000-2049,5756円,70分,111%,247件
32,2050-2099,4635円,66分,109.3%,259件
33,2100-2149,4720円,63分,110%,253件
34,2150-2199,5862円,57分,113.7%,242件
35,2200-2249,5807円,56分,113.7%,230件
36,2250-2299,5315円,54分,113.2%,224件
37,2300-2349,5910円,48分,116.6%,193件
38,2350-2399,5657円,49分,115.3%,206件
39,2400-2449,6352円,46分,118.6%,174件
40,2450-2499,6335円,46分,118.4%,187件
41,2500-2549,7457円,41分,124%,178件
42,2550-2599,7612円,40分,125.3%,173件
43,2600-2649,8048円,39分,127.2%,203件
44,2650-2699,8624円,37分,131.1%,185件
45,2700-2749,9241円,35分,135.4%,149件
46,2750-2799,10655円,31分,145.8%,159件
47,2800-2849,11021円,30分,149.2%,153件
48,2850-2899,12183円,26分,162.4%,150件
49,2900-2949,13013円,22分,178%,114件
