,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1200-1249,8707円,125分,109.3%,20件
1,1250-1299,7304円,103分,109.5%,28件
2,1300-1349,11317円,109分,113.9%,28件
3,1350-1399,8604円,103分,111.1%,28件
4,1400-1449,7632円,98分,110.4%,23件
5,1450-1499,9559円,95分,113.4%,35件
6,1500-1549,8709円,96分,112.1%,34件
7,1550-1599,10874円,90分,116.2%,39件
8,1600-1649,10964円,93分,115.8%,47件
9,1650-1699,8515円,92分,112.3%,41件
10,1700-1749,9313円,88分,114.1%,50件
11,1750-1799,8768円,87分,113.5%,50件
12,1800-1849,10320円,82分,116.7%,54件
13,1850-1899,11068円,74分,120%,47件
14,1900-1949,8747円,81分,114.5%,46件
15,1950-1999,10492円,72分,119.5%,44件
16,2000-2049,8878円,73分,116.3%,48件
17,2050-2099,9529円,66分,119.3%,44件
18,2100-2149,8821円,64分,118.5%,42件
19,2150-2199,11001円,58分,125.1%,35件
20,2200-2249,11666円,58分,126.8%,50件
21,2250-2299,9509円,50分,125.4%,27件
22,2300-2349,9861円,47分,127.7%,44件
23,2350-2399,11737円,40分,138.7%,40件
24,2400-2449,13013円,32分,153.6%,36件
25,2450-2499,8833円,42分,128.3%,24件
26,2500-2549,12636円,32分,153.4%,31件
27,2550-2599,11950円,29分,154.9%,24件
28,2600-2649,12120円,33分,149.2%,26件
29,2650-2699,12127円,32分,150.7%,22件
30,2700-2749,13213円,30分,158.6%,33件
31,2750-2799,13807円,26分,170.8%,29件
32,2800-2849,13579円,29分,163.2%,24件
33,2850-2899,14240円,24分,179.2%,23件
34,2900-2949,14525円,22分,186.2%,25件
