,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,650-699,4355円,136分,104.3%,666件
1,700-749,3979円,137分,103.9%,883件
2,750-799,4659円,132分,104.7%,791件
3,800-849,5018円,130分,105.1%,709件
4,850-899,5074円,129分,105.2%,634件
5,900-949,4982円,128分,105.2%,579件
6,950-999,4594円,127分,104.8%,534件
7,1000-1049,5215円,121分,105.7%,514件
8,1050-1099,5265円,120分,105.9%,433件
9,1100-1149,5595円,119分,106.3%,401件
10,1150-1199,5528円,116分,106.4%,360件
11,1200-1249,6358円,115分,107.4%,388件
12,1250-1299,6062円,110分,107.3%,675件
13,1300-1349,6083円,106分,107.6%,372件
14,1350-1399,6951円,104分,108.9%,401件
15,1400-1449,6850円,102分,109%,373件
16,1450-1499,6627円,100分,108.8%,308件
17,1500-1549,6174円,97分,108.5%,319件
18,1550-1599,7349円,94分,110.4%,310件
19,1600-1649,7697円,92分,111.1%,286件
20,1650-1699,7475円,88分,111.3%,243件
21,1700-1749,8456円,85分,113.3%,252件
22,1750-1799,7455円,85分,111.7%,236件
23,1800-1849,8418円,82分,113.7%,264件
24,1850-1899,8150円,76分,114.2%,252件
25,1900-1949,7484円,77分,113%,235件
26,1950-1999,9324円,71分,117.5%,232件
27,2000-2049,9203円,71分,117.4%,219件
28,2050-2099,8553円,67分,117%,186件
29,2100-2149,9821円,65分,120.1%,221件
30,2150-2199,9866円,61分,121.4%,191件
31,2200-2249,9608円,55分,123.5%,201件
32,2250-2299,9500円,50分,125.2%,176件
33,2300-2349,9916円,45分,129.5%,187件
34,2350-2399,10667円,39分,136.4%,176件
35,2400-2449,10472円,37分,137.5%,172件
36,2450-2499,10428円,36分,138.6%,207件
37,2500-2549,10981円,34分,142.5%,186件
38,2550-2599,10846円,35分,141.2%,173件
39,2600-2649,11934円,32分,149.8%,180件
40,2650-2699,11256円,32分,146.7%,151件
41,2700-2749,12330円,29分,156.2%,166件
42,2750-2799,12358円,29分,156.4%,142件
43,2800-2849,12978円,27分,164.8%,155件
44,2850-2899,14060円,25分,175.4%,134件
45,2900-2949,14364円,21分,190.9%,131件
