,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,550-599,1390円,145分,101.3%,93件
1,600-649,2976円,140分,102.8%,156件
2,650-699,2546円,141分,102.4%,288件
3,700-749,2459円,139分,102.4%,366件
4,750-799,4101円,131分,104.2%,384件
5,800-849,3177円,130分,103.2%,363件
6,850-899,3428円,131分,103.5%,402件
7,900-949,3463円,129分,103.6%,380件
8,950-999,3279円,130分,103.4%,398件
9,1000-1049,4376円,121分,104.8%,414件
10,1050-1099,3638円,123分,104%,374件
11,1100-1149,4685円,118分,105.3%,365件
12,1150-1199,3935円,120分,104.4%,444件
13,1200-1249,4331円,113分,105.1%,429件
14,1250-1299,4559円,112分,105.4%,466件
15,1300-1349,5062円,111分,106.1%,363件
16,1350-1399,4376円,105分,105.6%,391件
17,1400-1449,5155円,107分,106.4%,327件
18,1450-1499,4913円,101分,106.5%,329件
19,1500-1549,5096円,101分,106.7%,288件
20,1550-1599,4781円,94分,106.8%,280件
21,1600-1649,6195円,93分,108.9%,285件
22,1650-1699,5768円,90分,108.5%,230件
23,1700-1749,5849円,89分,108.8%,256件
24,1750-1799,6856円,84分,110.8%,278件
25,1800-1849,6066円,82分,109.9%,272件
26,1850-1899,6025円,82分,109.8%,261件
27,1900-1949,6507円,78分,111.1%,199件
28,1950-1999,6521円,73分,111.9%,214件
29,2000-2049,7414円,69分,114.3%,202件
30,2050-2099,7967円,67分,115.9%,207件
31,2100-2149,6906円,63分,114.5%,203件
32,2150-2199,7593円,60分,117%,196件
33,2200-2249,7720円,53分,119.5%,191件
34,2250-2299,7723円,49分,121.1%,201件
35,2300-2349,7727円,45分,123%,179件
36,2350-2399,8816円,42分,128.2%,176件
37,2400-2449,8742円,41分,128.4%,158件
38,2450-2499,8243円,41分,126.9%,154件
39,2500-2549,9638円,37分,134.3%,142件
40,2550-2599,9552円,39分,132.7%,144件
41,2600-2649,10362円,37分,137.5%,138件
42,2650-2699,10487円,36分,138.5%,136件
43,2700-2749,10638円,33分,143.1%,132件
44,2750-2799,11049円,31分,146.9%,134件
45,2800-2849,11934円,29分,154%,112件
46,2850-2899,12742円,26分,165.7%,100件
47,2900-2949,13634円,23分,178.2%,122件
