,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,400-449,2481円,148分,102.2%,377件
1,450-499,1193円,150分,101.1%,604件
2,500-549,943円,149分,100.8%,706件
3,550-599,2088円,142分,102%,767件
4,600-649,1656円,143分,101.5%,757件
5,650-699,1825円,140分,101.7%,794件
6,700-749,1964円,140分,101.9%,797件
7,750-799,1722円,139分,101.6%,810件
8,800-849,2097円,136分,102%,820件
9,850-899,2120円,133分,102.1%,793件
10,900-949,2995円,131分,103.1%,756件
11,950-999,1975円,131分,102%,903件
12,1000-1049,2715円,124分,102.9%,896件
13,1050-1099,2545円,124分,102.7%,944件
14,1100-1149,3121円,121分,103.4%,805件
15,1150-1199,3059円,116分,103.5%,809件
16,1200-1249,3054円,119分,103.4%,736件
17,1250-1299,3679円,114分,104.3%,713件
18,1300-1349,3771円,114分,104.4%,628件
19,1350-1399,3062円,109分,103.8%,578件
20,1400-1449,3538円,105分,104.5%,586件
21,1450-1499,4430円,104分,105.7%,537件
22,1500-1549,3549円,103分,104.6%,507件
23,1550-1599,4267円,99分,105.8%,556件
24,1600-1649,4397円,94分,106.2%,532件
25,1650-1699,4393円,92分,106.3%,526件
26,1700-1749,5167円,91分,107.6%,430件
27,1750-1799,5044円,87分,107.8%,447件
28,1800-1849,5495円,84分,108.7%,442件
29,1850-1899,5179円,81分,108.5%,432件
30,1900-1949,5046円,77分,108.8%,423件
31,1950-1999,5843円,73分,110.7%,392件
32,2000-2049,5816円,71分,111%,376件
33,2050-2099,5474円,66分,111.1%,377件
34,2100-2149,5762円,63分,112.1%,355件
35,2150-2199,5847円,59分,113.3%,351件
36,2200-2249,6411円,57分,115.1%,329件
37,2250-2299,6174円,53分,115.5%,320件
38,2300-2349,6842円,49分,118.7%,318件
39,2350-2399,7159円,47分,120.5%,312件
40,2400-2449,7433円,46分,121.6%,276件
41,2450-2499,7402円,45分,122.1%,269件
42,2500-2549,7504円,43分,123.3%,264件
43,2550-2599,8660円,40分,128.8%,286件
44,2600-2649,8561円,39分,129%,241件
45,2650-2699,9616円,36分,135.2%,232件
46,2700-2749,10099円,34分,139.1%,269件
47,2750-2799,10892円,32分,145.3%,236件
48,2800-2849,11425円,29分,153.2%,250件
49,2850-2899,12557円,26分,164%,210件
50,2900-2949,13227円,22分,178.5%,197件
