,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1100-1149,4321円,115分,105%,22件
1,1150-1199,8549円,122分,109.3%,24件
2,1200-1249,7666円,110分,109.3%,33件
3,1250-1299,11028円,110分,113.3%,30件
4,1300-1349,7470円,109分,109.1%,33件
5,1350-1399,6826円,102分,109%,31件
6,1400-1449,8761円,99分,111.7%,41件
7,1450-1499,8627円,95分,112.1%,42件
8,1500-1549,9420円,97分,113%,47件
9,1550-1599,9967円,99分,113.4%,55件
10,1600-1649,7664円,98分,110.5%,49件
11,1650-1699,8982円,90分,113.4%,63件
12,1700-1749,7977円,93分,111.4%,60件
13,1750-1799,9857円,84分,115.6%,66件
14,1800-1849,10297円,79分,117.5%,57件
15,1850-1899,8426円,86分,113.1%,55件
16,1900-1949,10575円,76分,118.7%,52件
17,1950-1999,8742円,78分,114.9%,58件
18,2000-2049,9775円,71分,118.2%,58件
19,2050-2099,8501円,67分,116.9%,51件
20,2100-2149,10809円,60分,124.1%,42件
21,2150-2199,11202円,62分,124%,58件
22,2200-2249,8501円,54分,121%,36件
23,2250-2299,8094円,53分,120.4%,47件
24,2300-2349,10612円,46分,131%,48件
25,2350-2399,11269円,38分,139%,41件
26,2400-2449,8432円,44分,125.3%,31件
27,2450-2499,11579円,36分,143%,33件
28,2500-2549,11223円,33分,145.7%,28件
29,2550-2599,11893円,35分,145.7%,31件
30,2600-2649,11615円,35分,144.3%,28件
31,2650-2699,12462円,33分,150.2%,38件
32,2700-2749,12580円,30分,155.7%,32件
33,2750-2799,12582円,32分,152.7%,28件
34,2800-2849,12997円,28分,160.9%,26件
35,2850-2899,13588円,26分,169.8%,31件
36,2900-2949,13998円,22分,185.2%,28件
