,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1100-1149,4099円,122分,104.5%,1605件
1,1150-1199,4775円,121分,105.2%,1615件
2,1200-1249,4847円,118分,105.5%,1513件
3,1250-1299,4899円,118分,105.5%,1436件
4,1300-1349,4816円,114分,105.6%,1493件
5,1350-1399,5466円,110分,106.6%,1463件
6,1400-1449,4662円,107分,105.8%,1346件
7,1450-1499,5571円,106分,107%,1168件
8,1500-1549,5576円,104分,107.2%,1192件
9,1550-1599,5680円,102分,107.5%,1206件
10,1600-1649,5449円,97分,107.5%,1112件
11,1650-1699,5872円,93分,108.4%,1160件
12,1700-1749,5976円,90分,108.8%,1045件
13,1750-1799,6614円,87分,110.1%,1053件
14,1800-1849,5884円,83分,109.4%,1044件
15,1850-1899,6159円,81分,110.1%,949件
16,1900-1949,6116円,78分,110.5%,984件
17,1950-1999,6119円,77分,110.6%,939件
18,2000-2049,6572円,72分,112.1%,909件
19,2050-2099,7101円,69分,113.7%,850件
20,2100-2149,6839円,66分,113.9%,886件
21,2150-2199,7166円,63分,115.2%,791件
22,2200-2249,6701円,60分,115%,773件
23,2250-2299,6984円,56分,116.6%,717件
24,2300-2349,7403円,51分,119.3%,733件
25,2350-2399,7214円,48分,119.8%,717件
26,2400-2449,7536円,47分,121.4%,676件
27,2450-2499,8415円,45分,125.1%,734件
28,2500-2549,8901円,43分,127.8%,688件
29,2550-2599,8816円,42分,128.3%,676件
30,2600-2649,9696円,40分,132.7%,600件
31,2650-2699,10156円,38分,135.8%,592件
32,2700-2749,10937円,35分,141.5%,530件
33,2750-2799,11565円,33分,146.3%,482件
34,2800-2849,12581円,30分,155.9%,420件
35,2850-2899,13293円,27分,166.4%,364件
36,2900-2949,14230円,24分,178.9%,278件
