,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,600-649,3171円,139分,103%,781件
1,650-699,2612円,139分,102.5%,1063件
2,700-749,3269円,136分,103.2%,940件
3,750-799,3290円,134分,103.3%,846件
4,800-849,3785円,131分,103.9%,754件
5,850-899,3680円,130分,103.8%,675件
6,900-949,3237円,129分,103.3%,630件
7,950-999,3955円,125分,104.2%,620件
8,1000-1049,3736円,125分,104%,529件
9,1050-1099,4570円,121分,105%,501件
10,1100-1149,4476円,120分,105%,444件
11,1150-1199,5049円,117分,105.7%,454件
12,1200-1249,4651円,114分,105.5%,808件
13,1250-1299,4730円,110分,105.7%,439件
14,1300-1349,5314円,107分,106.6%,473件
15,1350-1399,5587円,106分,107.1%,445件
16,1400-1449,5589円,103分,107.2%,382件
17,1450-1499,4823円,102分,106.3%,376件
18,1500-1549,5760円,98分,107.9%,363件
19,1550-1599,6132円,96分,108.5%,338件
20,1600-1649,6232円,92分,109%,289件
21,1650-1699,6841円,89分,110.2%,296件
22,1700-1749,6301円,88分,109.6%,297件
23,1750-1799,7135円,84分,111.3%,335件
24,1800-1849,7010円,80分,111.7%,306件
25,1850-1899,6422円,80分,110.7%,300件
26,1900-1949,7767円,75分,113.8%,272件
27,1950-1999,7856円,74分,114.2%,256件
28,2000-2049,7312円,71分,113.8%,231件
29,2050-2099,8530円,68分,116.8%,264件
30,2100-2149,8838円,65分,118.2%,232件
31,2150-2199,8342円,58分,119.1%,240件
32,2200-2249,8527円,54分,120.9%,215件
33,2250-2299,8720円,49分,123.7%,228件
34,2300-2349,9805円,43分,130.4%,221件
35,2350-2399,9368円,40分,130.9%,203件
36,2400-2449,9202円,39分,131.6%,235件
37,2450-2499,9780円,38分,134.7%,215件
38,2500-2549,9329円,39分,132.3%,198件
39,2550-2599,10591円,35分,140.7%,216件
40,2600-2649,10237円,35分,139.6%,179件
41,2650-2699,11069円,32分,145.8%,204件
42,2700-2749,11197円,32分,146.7%,175件
43,2750-2799,11484円,30分,151.1%,171件
44,2800-2849,12681円,28分,160.8%,171件
45,2850-2899,12857円,24分,170%,180件
46,2900-2949,13109円,21分,181.7%,133件
