,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1200-1249,6351円,117分,107.3%,353件
1,1250-1299,6487円,119分,107.3%,351件
2,1300-1349,5971円,112分,107.1%,342件
3,1350-1399,6697円,106分,108.5%,343件
4,1400-1449,6249円,107分,107.8%,330件
5,1450-1499,6443円,106分,108.1%,334件
6,1500-1549,6301円,103分,108.2%,283件
7,1550-1599,5492円,100分,107.3%,273件
8,1600-1649,6201円,98分,108.5%,274件
9,1650-1699,6710円,93分,109.6%,286件
10,1700-1749,6615円,91分,109.7%,249件
11,1750-1799,6026円,89分,109%,255件
12,1800-1849,6958円,87分,110.6%,263件
13,1850-1899,7156円,80分,111.9%,223件
14,1900-1949,7721円,82分,112.6%,199件
15,1950-1999,7338円,74分,113.2%,216件
16,2000-2049,8579円,71分,116.2%,197件
17,2050-2099,6031円,70分,111.6%,173件
18,2100-2149,8166円,63分,117.2%,162件
19,2150-2199,7065円,59分,115.8%,179件
20,2200-2249,7408円,56分,117.7%,184件
21,2250-2299,8555円,50分,122.6%,164件
22,2300-2349,8243円,50分,121.9%,157件
23,2350-2399,7433円,48分,120.5%,143件
24,2400-2449,9050円,44分,127.5%,140件
25,2450-2499,8149円,46分,123.5%,140件
26,2500-2549,9070円,43分,128.3%,123件
27,2550-2599,9728円,42分,131%,130件
28,2600-2649,9405円,41分,130.7%,114件
29,2650-2699,10443円,37分,137.9%,120件
30,2700-2749,11324円,36分,142.5%,145件
31,2750-2799,11718円,33分,147.7%,124件
32,2800-2849,12661円,30分,156.6%,110件
33,2850-2899,14343円,27分,171.8%,107件
34,2900-2949,14510円,25分,178%,102件
