,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,950-999,6884円,120分,107.7%,21件
1,1000-1049,8084円,122分,108.8%,23件
2,1050-1099,4053円,114分,104.8%,28件
3,1100-1149,7235円,125分,107.7%,32件
4,1150-1199,6083円,109分,107.4%,41件
5,1200-1249,8871円,107分,111.1%,33件
6,1250-1299,7020円,110分,108.5%,43件
7,1300-1349,3993円,106分,105%,38件
8,1350-1399,7345円,101分,109.7%,46件
9,1400-1449,6944円,98分,109.5%,48件
10,1450-1499,7852円,100分,110.4%,64件
11,1500-1549,7740円,102分,110.1%,63件
12,1550-1599,7146円,101分,109.5%,60件
13,1600-1649,6918円,93分,109.9%,73件
14,1650-1699,6766円,93分,109.7%,75件
15,1700-1749,8114円,86分,112.6%,72件
16,1750-1799,8308円,83分,113.3%,62件
17,1800-1849,7235円,89分,110.9%,64件
18,1850-1899,8574円,78分,114.7%,57件
19,1900-1949,7535円,81分,112.4%,69件
20,1950-1999,8985円,73分,116.3%,70件
21,2000-2049,7641円,69分,114.7%,61件
22,2050-2099,9003円,64分,118.7%,53件
23,2100-2149,9972円,67分,119.8%,68件
24,2150-2199,7794円,59分,117.5%,48件
25,2200-2249,6631円,58分,115.4%,53件
26,2250-2299,8942円,50分,123.9%,52件
27,2300-2349,10824円,41分,135.2%,53件
28,2350-2399,8012円,43分,124.8%,38件
29,2400-2449,9593円,40分,132.3%,40件
30,2450-2499,10315円,35分,139%,35件
31,2500-2549,9979円,39分,133.7%,34件
32,2550-2599,10464円,34分,140.9%,43件
33,2600-2649,11027円,35分,142%,44件
34,2650-2699,11417円,33分,145.5%,43件
35,2700-2749,11077円,35分,141.8%,29件
36,2750-2799,11841円,31分,150.7%,33件
37,2800-2849,12300円,29分,156.9%,38件
38,2850-2899,12724円,25分,167.2%,33件
39,2900-2949,13442円,22分,181.7%,19件
