,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1150-1199,9494円,123分,110.3%,24件
1,1200-1249,8526円,111分,110.3%,33件
2,1250-1299,11958円,111分,114.4%,30件
3,1300-1349,8312円,110分,110.1%,33件
4,1350-1399,7589円,102分,109.9%,31件
5,1400-1449,9552円,100分,112.7%,41件
6,1450-1499,9394円,96分,113.1%,42件
7,1500-1549,10210円,97分,114%,47件
8,1550-1599,10788円,100分,114.4%,55件
9,1600-1649,8411円,98分,111.4%,49件
10,1650-1699,9707円,90分,114.3%,63件
11,1700-1749,8718円,94分,112.4%,60件
12,1750-1799,10560円,85分,116.6%,66件
13,1800-1849,10955円,79分,118.5%,57件
14,1850-1899,9115円,87分,114%,55件
15,1900-1949,11238円,76分,119.7%,52件
16,1950-1999,9373円,79分,115.9%,58件
17,2000-2049,10397円,72分,119.2%,58件
18,2050-2099,9038円,68分,117.8%,51件
19,2100-2149,11366円,60分,125.2%,42件
20,2150-2199,11762円,63分,125%,58件
21,2200-2249,8956円,54分,122%,36件
22,2250-2299,8528円,53分,121.3%,47件
23,2300-2349,11022円,46分,132%,48件
24,2350-2399,11640円,39分,140%,41件
25,2400-2449,8804円,45分,126.3%,31件
26,2450-2499,11950円,36分,143.9%,33件
27,2500-2549,11594円,33分,146.7%,28件
28,2550-2599,12264円,35分,146.7%,31件
29,2600-2649,11986円,35分,145.3%,28件
30,2650-2699,12833円,33分,151.2%,38件
31,2700-2749,12951円,30分,156.7%,32件
32,2750-2799,12953円,32分,153.7%,28件
33,2800-2849,13368円,29分,162%,26件
34,2850-2899,13959円,26分,170.8%,31件
35,2900-2949,14369円,22分,186.2%,28件
