,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,950-999,3687円,134分,103.7%,1070件
1,1000-1049,3636円,129分,103.8%,1050件
2,1050-1099,3843円,126分,104.1%,981件
3,1100-1149,4171円,126分,104.4%,946件
4,1150-1199,4013円,121分,104.4%,973件
5,1200-1249,4475円,117分,105.1%,904件
6,1250-1299,4175円,115分,104.8%,864件
7,1300-1349,4057円,114分,104.7%,872件
8,1350-1399,4313円,112分,105.1%,846件
9,1400-1449,4844円,107分,106%,798件
10,1450-1499,4869円,105分,106.2%,841件
11,1500-1549,4969円,104分,106.4%,773件
12,1550-1599,4750円,99分,106.4%,719件
13,1600-1649,5219円,97分,107.2%,658件
14,1650-1699,5565円,95分,107.9%,651件
15,1700-1749,6253円,89分,109.3%,592件
16,1750-1799,5417円,88分,108.2%,549件
17,1800-1849,6367円,85分,110%,529件
18,1850-1899,5850円,81分,109.6%,533件
19,1900-1949,5848円,78分,110%,532件
20,1950-1999,5991円,74分,110.9%,511件
21,2000-2049,6248円,71分,111.7%,498件
22,2050-2099,5893円,68分,111.5%,468件
23,2100-2149,6900円,64分,114.3%,446件
24,2150-2199,5975円,64分,112.5%,442件
25,2200-2249,7057円,59分,115.9%,399件
26,2250-2299,5922円,56分,114.1%,404件
27,2300-2349,6683円,52分,117.2%,387件
28,2350-2399,7310円,47分,120.6%,395件
29,2400-2449,7132円,48分,120%,451件
30,2450-2499,7407円,46分,121.6%,360件
31,2500-2549,8403円,43分,126.1%,333件
32,2550-2599,8720円,43分,127.3%,335件
33,2600-2649,9692円,39分,132.9%,338件
34,2650-2699,10011円,37分,135.6%,309件
35,2700-2749,10751円,34分,141.8%,298件
36,2750-2799,11778円,33分,147.1%,284件
37,2800-2849,12510円,30分,156.1%,290件
38,2850-2899,13696円,27分,168.5%,255件
39,2900-2949,14239円,25分,177.4%,187件
