,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,900-949,7731円,134分,107.7%,37件
1,950-999,10080円,123分,111%,41件
2,1000-1049,9455円,108分,111.7%,49件
3,1050-1099,6662円,120分,107.4%,70件
4,1100-1149,7634円,123分,108.3%,67件
5,1150-1199,8565円,119分,109.6%,75件
6,1200-1249,7222円,114分,108.4%,82件
7,1250-1299,6495円,117分,107.4%,92件
8,1300-1349,9757円,114分,111.4%,86件
9,1350-1399,9853円,107分,112.3%,97件
10,1400-1449,8255円,107分,110.2%,104件
11,1450-1499,6699円,104分,108.6%,125件
12,1500-1549,9616円,101分,112.7%,123件
13,1550-1599,9665円,102分,112.7%,125件
14,1600-1649,9388円,93分,113.5%,132件
15,1650-1699,10517円,85分,116.5%,129件
16,1700-1749,9891円,86分,115.3%,104件
17,1750-1799,10534円,87分,116.2%,107件
18,1800-1849,10466円,81分,117.3%,97件
19,1850-1899,9135円,77分,115.8%,107件
20,1900-1949,9697円,79分,116.4%,92件
21,1950-1999,9889円,70分,119%,89件
22,2000-2049,9231円,70分,117.7%,81件
23,2050-2099,9579円,67分,119%,97件
24,2100-2149,10149円,63分,121.6%,85件
25,2150-2199,12199円,58分,128%,67件
26,2200-2249,11921円,60分,126.7%,77件
27,2250-2299,10544円,52分,127.3%,62件
28,2300-2349,12986円,45分,138.1%,55件
29,2350-2399,9775円,45分,129.2%,54件
30,2400-2449,10232円,40分,134.4%,41件
31,2450-2499,9987円,38分,134.8%,64件
32,2500-2549,12271円,32分,150.5%,64件
33,2550-2599,11765円,33分,147.6%,53件
34,2600-2649,12130円,35分,145.8%,52件
35,2650-2699,12287円,35分,146.9%,44件
36,2700-2749,13508円,30分,159.2%,46件
37,2750-2799,13058円,30分,158.7%,47件
38,2800-2849,14584円,29分,166.9%,37件
39,2850-2899,14798円,25分,178.9%,48件
40,2900-2949,14604円,22分,190.6%,40件
