,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1050-1099,6113円,116分,107%,53件
1,1100-1149,8469円,120分,109.4%,45件
2,1150-1199,6051円,123分,106.6%,64件
3,1200-1249,3763円,115分,104.4%,57件
4,1250-1299,6268円,112分,107.5%,65件
5,1300-1349,7902円,107分,109.9%,82件
6,1350-1399,6912円,111分,108.3%,84件
7,1400-1449,7877円,107分,109.8%,86件
8,1450-1499,7711円,106分,109.7%,86件
9,1500-1549,6482円,102分,108.5%,95件
10,1550-1599,6097円,102分,107.9%,109件
11,1600-1649,6924円,95分,109.7%,95件
12,1650-1699,6968円,93分,109.9%,85件
13,1700-1749,6914円,96分,109.6%,100件
14,1750-1799,8466円,84分,113.4%,93件
15,1800-1849,7563円,87分,111.6%,99件
16,1850-1899,9127円,79分,115.5%,105件
17,1900-1949,6168円,79分,110.4%,88件
18,1950-1999,9076円,70分,117.2%,84件
19,2000-2049,9465円,74分,117%,99件
20,2050-2099,8231円,66分,116.6%,72件
21,2100-2149,7104円,66分,114.4%,77件
22,2150-2199,7571円,59分,117.1%,68件
23,2200-2249,9986円,52分,125.4%,84件
24,2250-2299,7733円,51分,120.3%,48件
25,2300-2349,9374円,46分,127.1%,61件
26,2350-2399,9305円,42分,129.4%,51件
27,2400-2449,9121円,43分,128%,50件
28,2450-2499,9116円,40分,130.1%,57件
29,2500-2549,10108円,40分,133.7%,60件
30,2550-2599,9777円,41分,132.1%,61件
31,2600-2649,9802円,41分,131.8%,46件
32,2650-2699,10050円,38分,134.9%,49件
33,2700-2749,10944円,35分,141.8%,52件
34,2750-2799,11405円,32分,147.1%,47件
35,2800-2849,12024円,29分,154.9%,33件
36,2850-2899,12794円,25分,168.2%,50件
37,2900-2949,14479円,25分,176.6%,38件
