,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1200-1249,4785円,120分,105.3%,1066件
1,1250-1299,4313円,117分,104.9%,966件
2,1300-1349,5213円,114分,106.1%,980件
3,1350-1399,6007円,112分,107.1%,879件
4,1400-1449,5289円,110分,106.4%,893件
5,1450-1499,5375円,106分,106.8%,910件
6,1500-1549,5422円,103分,107%,885件
7,1550-1599,5558円,100分,107.4%,901件
8,1600-1649,6387円,96分,108.8%,859件
9,1650-1699,6457円,94分,109.2%,841件
10,1700-1749,6119円,93分,108.8%,730件
11,1750-1799,6509円,88分,109.9%,778件
12,1800-1849,6729円,88分,110.2%,729件
13,1850-1899,6273円,82分,110.2%,709件
14,1900-1949,6649円,79分,111.2%,684件
15,1950-1999,6740円,76分,111.8%,675件
16,2000-2049,7277円,71分,113.7%,674件
17,2050-2099,7050円,68分,113.7%,658件
18,2100-2149,6363円,64分,113.3%,663件
19,2150-2199,7003円,61分,115.2%,615件
20,2200-2249,7100円,59分,116.1%,623件
21,2250-2299,7563円,55分,118.5%,645件
22,2300-2349,7100円,52分,118.3%,548件
23,2350-2399,6988円,49分,118.9%,571件
24,2400-2449,7751円,48分,121.7%,546件
25,2450-2499,8317円,45分,124.6%,542件
26,2500-2549,8807円,44分,126.6%,493件
27,2550-2599,8483円,43分,126.4%,519件
28,2600-2649,9593円,40分,131.9%,452件
29,2650-2699,10276円,38分,135.8%,460件
30,2700-2749,10837円,35分,140.9%,439件
31,2750-2799,11479円,34分,145.2%,389件
32,2800-2849,12652円,30分,155.6%,304件
33,2850-2899,13532円,26分,168.2%,276件
34,2900-2949,13911円,24分,178.7%,201件
