,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,900-949,3383円,146分,103.1%,30件
1,950-999,7192円,120分,108%,28件
2,1000-1049,3706円,129分,103.8%,35件
3,1050-1099,4089円,134分,104.1%,29件
4,1100-1149,6531円,125分,107%,47件
5,1150-1199,4922円,117分,105.6%,46件
6,1200-1249,6113円,116分,107%,63件
7,1250-1299,5647円,115分,106.6%,60件
8,1300-1349,5690円,116分,106.6%,73件
9,1350-1399,5874円,111分,107.1%,65件
10,1400-1449,5930円,106分,107.5%,70件
11,1450-1499,5199円,101分,106.9%,64件
12,1500-1549,5868円,97分,108.1%,74件
13,1550-1599,4646円,99分,106.2%,86件
14,1600-1649,5934円,93分,108.5%,88件
15,1650-1699,6365円,93分,109.2%,107件
16,1700-1749,6264円,90分,109.3%,90件
17,1750-1799,6992円,90分,110.4%,94件
18,1800-1849,7471円,86分,111.6%,88件
19,1850-1899,6676円,81分,110.9%,75件
20,1900-1949,6812円,76分,112%,104件
21,1950-1999,6547円,75分,111.6%,95件
22,2000-2049,6111円,70分,111.6%,85件
23,2050-2099,7915円,64分,116.5%,80件
24,2100-2149,6005円,64分,112.5%,63件
25,2150-2199,5964円,63分,112.7%,75件
26,2200-2249,6555円,59分,114.9%,54件
27,2250-2299,6080円,56分,114.4%,54件
28,2300-2349,6985円,49分,119.2%,60件
29,2350-2399,8312円,45分,124.6%,62件
30,2400-2449,7417円,46分,121.6%,47件
31,2450-2499,6558円,47分,118.7%,49件
32,2500-2549,8780円,42分,127.6%,59件
33,2550-2599,8633円,41分,127.9%,47件
34,2600-2649,9085円,40分,130.2%,57件
35,2650-2699,9173円,41分,130.1%,54件
36,2700-2749,10433円,36分,139.1%,42件
37,2750-2799,11714円,33分,147.7%,39件
38,2800-2849,11720円,29分,153.3%,37件
39,2850-2899,12957円,25分,169.6%,36件
40,2900-2949,14028円,24分,177%,47件
