,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1000-1049,3761円,130分,103.9%,1550件
1,1050-1099,3949円,126分,104.2%,1536件
2,1100-1149,3414円,125分,103.6%,1487件
3,1150-1199,3469円,122分,103.8%,1361件
4,1200-1249,4233円,118分,104.8%,1414件
5,1250-1299,4763円,117分,105.4%,1270件
6,1300-1349,4329円,115分,105%,1304件
7,1350-1399,4420円,111分,105.3%,1291件
8,1400-1449,4383円,108分,105.4%,1262件
9,1450-1499,4395円,106分,105.5%,1265件
10,1500-1549,5204円,102分,106.8%,1203件
11,1550-1599,5214円,99分,107%,1196件
12,1600-1649,5387円,97分,107.4%,1086件
13,1650-1699,5365円,94分,107.6%,1111件
14,1700-1749,5483円,93分,107.9%,1040件
15,1750-1799,5087円,89分,107.6%,1045件
16,1800-1849,5520円,85分,108.6%,973件
17,1850-1899,5838円,82分,109.5%,1013件
18,1900-1949,5642円,78分,109.6%,963件
19,1950-1999,5931円,75分,110.6%,934件
20,2000-2049,5685円,70分,110.8%,952件
21,2050-2099,6055円,68分,111.8%,892件
22,2100-2149,6055円,66分,112.2%,895件
23,2150-2199,6544円,62分,114%,909件
24,2200-2249,6538円,59分,114.8%,800件
25,2250-2299,6104円,55分,114.7%,799件
26,2300-2349,6668円,53分,116.9%,786件
27,2350-2399,7155円,49分,119.6%,791件
28,2400-2449,7549円,47分,121.3%,730件
29,2450-2499,7365円,46分,121.5%,755件
30,2500-2549,8318円,43分,125.5%,696件
31,2550-2599,8792円,43分,127.5%,679件
32,2600-2649,9175円,40分,130.3%,634件
33,2650-2699,9751円,39分,133.5%,574件
34,2700-2749,10667円,35分,140.1%,479件
35,2750-2799,11409円,33分,146.6%,412件
36,2800-2849,11980円,30分,153.9%,329件
37,2850-2899,13321円,27分,166.3%,242件
38,2900-2949,14198円,23分,182.3%,188件
