,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1450-1499,5287円,106分,106.7%,131件
1,1500-1549,6067円,103分,107.9%,113件
2,1550-1599,6290円,98分,108.5%,144件
3,1600-1649,6810円,95分,109.5%,130件
4,1650-1699,7256円,95分,110.2%,138件
5,1700-1749,7875円,95分,111%,127件
6,1750-1799,7119円,88分,110.8%,113件
7,1800-1849,6582円,84分,110.4%,144件
8,1850-1899,6836円,79分,111.5%,139件
9,1900-1949,6120円,79分,110.3%,125件
10,1950-1999,8358円,75分,114.9%,126件
11,2000-2049,6942円,71分,113.1%,93件
12,2050-2099,5292円,70分,110%,98件
13,2100-2149,7412円,69分,114.2%,90件
14,2150-2199,8213円,64分,117.1%,91件
15,2200-2249,7886円,56分,118.7%,106件
16,2250-2299,8413円,53分,121.1%,87件
17,2300-2349,8441円,49分,123.2%,83件
18,2350-2399,7599円,48分,121.1%,86件
19,2400-2449,8533円,46分,125%,81件
20,2450-2499,7973円,44分,124%,64件
21,2500-2549,8452円,45分,125.2%,80件
22,2550-2599,8865円,44分,126.9%,76件
23,2600-2649,9600円,40分,132.1%,66件
24,2650-2699,10867円,38分,137.8%,60件
25,2700-2749,10730円,36分,139.9%,51件
26,2750-2799,12088円,32分,150.5%,54件
27,2800-2849,12790円,31分,154.7%,74件
28,2850-2899,13353円,28分,164.7%,63件
29,2900-2949,15003円,24分,183.5%,47件
