,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,900-949,1393円,144分,101.3%,30件
1,950-999,5414円,118分,106.1%,28件
2,1000-1049,1926円,128分,102%,35件
3,1050-1099,2272円,132分,102.3%,29件
4,1100-1149,4712円,123分,105.1%,47件
5,1150-1199,3265円,116分,103.8%,46件
6,1200-1249,4412円,114分,105.1%,63件
7,1250-1299,3987円,113分,104.7%,60件
8,1300-1349,4027円,114分,104.7%,73件
9,1350-1399,4262円,109分,105.2%,65件
10,1400-1449,4396円,104分,105.6%,70件
11,1450-1499,3757円,100分,105%,64件
12,1500-1549,4467円,96分,106.2%,74件
13,1550-1599,3269円,98分,104.4%,86件
14,1600-1649,4559円,92分,106.6%,88件
15,1650-1699,5025円,92分,107.3%,107件
16,1700-1749,4944円,89分,107.4%,90件
17,1750-1799,5653円,88分,108.5%,94件
18,1800-1849,6138円,85分,109.6%,88件
19,1850-1899,5486円,80分,109.1%,75件
20,1900-1949,5659円,75分,110.1%,104件
21,1950-1999,5422円,74分,109.8%,95件
22,2000-2049,5080円,69分,109.8%,85件
23,2050-2099,6909円,63分,114.6%,80件
24,2100-2149,5081円,63分,110.7%,63件
25,2150-2199,5082円,62分,111%,75件
26,2200-2249,5641円,58分,113%,54件
27,2250-2299,5236円,56分,112.5%,54件
28,2300-2349,6214円,48分,117.3%,60件
29,2350-2399,7578円,44分,122.8%,62件
30,2400-2449,6695円,45分,119.7%,47件
31,2450-2499,5835円,46分,116.8%,49件
32,2500-2549,8058円,42分,125.7%,59件
33,2550-2599,7910円,41分,126%,47件
34,2600-2649,8363円,39分,128.3%,57件
35,2650-2699,8450円,40分,128.2%,54件
36,2700-2749,9710円,35分,137%,42件
37,2750-2799,10992円,32分,145.7%,39件
38,2800-2849,10998円,29分,151.2%,37件
39,2850-2899,12235円,24分,167.4%,36件
40,2900-2949,13306円,24分,175%,47件
