,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,700-749,1325円,142分,101.2%,21件
1,750-799,3025円,123分,103.3%,29件
2,800-849,2129円,146分,101.9%,45件
3,850-899,5615円,129分,105.8%,41件
4,900-949,1938円,131分,102%,47件
5,950-999,2958円,136分,102.9%,52件
6,1000-1049,3670円,131分,103.7%,67件
7,1050-1099,2980円,121分,103.3%,70件
8,1100-1149,2804円,123分,103.1%,82件
9,1150-1199,4069円,123分,104.4%,96件
10,1200-1249,3074円,119分,103.5%,102件
11,1250-1299,4655円,109分,105.7%,101件
12,1300-1349,4489円,112分,105.3%,108件
13,1350-1399,4400円,107分,105.5%,101件
14,1400-1449,4017円,103分,105.2%,110件
15,1450-1499,3020円,104分,103.9%,131件
16,1500-1549,3791円,101分,105%,113件
17,1550-1599,4148円,97分,105.7%,144件
18,1600-1649,4650円,94分,106.6%,130件
19,1650-1699,5099円,93分,107.3%,138件
20,1700-1749,5645円,93分,108.1%,127件
21,1750-1799,5131円,86分,107.9%,113件
22,1800-1849,4686円,83分,107.6%,144件
23,1850-1899,5037円,78分,108.6%,139件
24,1900-1949,4372円,78分,107.5%,125件
25,1950-1999,6570円,73分,112%,126件
26,2000-2049,5332円,69分,110.2%,93件
27,2050-2099,3815円,69分,107.4%,98件
28,2100-2149,5771円,68分,111.3%,90件
29,2150-2199,6652円,63分,114.1%,91件
30,2200-2249,6501円,55分,115.7%,106件
31,2250-2299,7099円,52分,118.2%,87件
32,2300-2349,7229円,47分,120.3%,83件
33,2350-2399,6430円,47分,118.3%,86件
34,2400-2449,7390円,45分,122.1%,81件
35,2450-2499,6830円,43分,121%,64件
36,2500-2549,7309円,44分,122.3%,80件
37,2550-2599,7722円,43分,124%,76件
38,2600-2649,8457円,39分,129%,66件
39,2650-2699,9724円,37分,134.8%,60件
40,2700-2749,9587円,35分,136.7%,51件
41,2750-2799,10945円,31分,147.3%,54件
42,2800-2849,11647円,30分,151.5%,74件
43,2850-2899,12210円,27分,161.4%,63件
44,2900-2949,13860円,23分,180.5%,47件
