,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,750-799,2998円,139分,102.9%,39件
1,800-849,4933円,135分,104.9%,51件
2,850-899,4063円,127分,104.3%,71件
3,900-949,4991円,132分,105%,60件
4,950-999,3837円,122分,104.2%,72件
5,1000-1049,5437円,128分,105.6%,78件
6,1050-1099,3866円,124分,104.2%,98件
7,1100-1149,3485円,119分,103.9%,82件
8,1150-1199,4839円,118分,105.5%,100件
9,1200-1249,5992円,112分,107.2%,123件
10,1250-1299,4337円,117分,105%,107件
11,1300-1349,4751円,116分,105.4%,123件
12,1350-1399,5045円,113分,106%,122件
13,1400-1449,4511円,105分,105.7%,130件
14,1450-1499,4321円,108分,105.4%,158件
15,1500-1549,5561円,99分,107.5%,137件
16,1550-1599,5129円,101分,106.8%,122件
17,1600-1649,4973円,100分,106.6%,134件
18,1650-1699,6114円,91分,108.9%,133件
19,1700-1749,5617円,93分,108.1%,146件
20,1750-1799,7460円,85分,111.7%,150件
21,1800-1849,4178円,85分,106.6%,132件
22,1850-1899,7472円,77分,112.9%,123件
23,1900-1949,6912円,79分,111.7%,128件
24,1950-1999,5978円,72分,111%,100件
25,2000-2049,6271円,70分,111.9%,114件
26,2050-2099,6408円,66分,113%,100件
27,2100-2149,8082円,60分,117.9%,121件
28,2150-2199,6363円,58分,114.6%,73件
29,2200-2249,8316円,54分,120.5%,93件
30,2250-2299,7669円,48分,121.5%,79件
31,2300-2349,8287円,49分,122.5%,83件
32,2350-2399,7569円,46分,122.2%,84件
33,2400-2449,8308円,44分,125.2%,87件
34,2450-2499,7499円,46分,121.6%,81件
35,2500-2549,8271円,43分,125.5%,68件
36,2550-2599,8577円,41分,127.8%,69件
37,2600-2649,8977円,40分,130.3%,74件
38,2650-2699,9743円,37分,135.4%,73件
39,2700-2749,10314円,33分,141.3%,51件
40,2750-2799,10495円,31分,144.5%,73件
41,2800-2849,11987円,30分,152.6%,63件
42,2850-2899,13402円,25分,170.2%,58件
43,2900-2949,13589円,23分,178.5%,41件
