,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,700-749,2091円,144分,101.9%,1538件
1,750-799,2578円,141分,102.4%,1513件
2,800-849,2981円,138分,102.9%,1385件
3,850-899,3402円,135分,103.4%,1321件
4,900-949,2833円,132分,102.9%,2348件
5,950-999,2959円,132分,103%,1355件
6,1000-1049,2939円,128分,103.1%,1408件
7,1050-1099,3384円,126分,103.6%,1223件
8,1100-1149,3741円,124分,104%,1105件
9,1150-1199,3642円,120分,104%,1078件
10,1200-1249,3580円,119分,104%,1066件
11,1250-1299,3153円,116分,103.6%,966件
12,1300-1349,4056円,113分,104.8%,980件
13,1350-1399,4851円,111分,105.8%,879件
14,1400-1449,4175円,109分,105.1%,893件
15,1450-1499,4305円,105分,105.5%,910件
16,1500-1549,4376円,102分,105.7%,885件
17,1550-1599,4541円,99分,106.1%,901件
18,1600-1649,5374円,95分,107.5%,859件
19,1650-1699,5471円,93分,107.8%,841件
20,1700-1749,5152円,92分,107.5%,730件
21,1750-1799,5580円,87分,108.5%,778件
22,1800-1849,5799円,87分,108.9%,729件
23,1850-1899,5413円,81分,108.9%,709件
24,1900-1949,5805円,78分,109.9%,684件
25,1950-1999,5934円,75分,110.5%,675件
26,2000-2049,6508円,70分,112.4%,674件
27,2050-2099,6309円,68分,112.4%,658件
28,2100-2149,5690円,63分,112%,663件
29,2150-2199,6340円,61分,113.9%,615件
30,2200-2249,6461円,58分,114.8%,623件
31,2250-2299,6959円,54分,117.2%,645件
32,2300-2349,6525円,51分,117%,548件
33,2350-2399,6446円,49分,117.7%,571件
34,2400-2449,7214円,47分,120.4%,546件
35,2450-2499,7780円,45分,123.2%,542件
36,2500-2549,8270円,44分,125.3%,493件
37,2550-2599,7946円,42分,125%,519件
38,2600-2649,9056円,40分,130.4%,452件
39,2650-2699,9739円,38分,134.3%,460件
40,2700-2749,10300円,35分,139.4%,439件
41,2750-2799,10942円,33分,143.7%,389件
42,2800-2849,12115円,30分,154.1%,304件
43,2850-2899,12995円,26分,166.7%,276件
44,2900-2949,13374円,23分,177.2%,201件
