,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1100-1149,2028円,113分,102.4%,22件
1,1150-1199,5933円,120分,106.6%,24件
2,1200-1249,5285円,108分,106.5%,33件
3,1250-1299,8455円,108分,110.4%,30件
4,1300-1349,5140円,107分,106.4%,33件
5,1350-1399,4712円,100分,106.3%,31件
6,1400-1449,6571円,97分,109%,41件
7,1450-1499,6504円,93分,109.3%,42件
8,1500-1549,7232円,95分,110.2%,47件
9,1550-1599,7695円,97分,110.6%,55件
10,1600-1649,5597円,96分,107.8%,49件
11,1650-1699,6975円,88分,110.6%,63件
12,1700-1749,5927円,91分,108.7%,60件
13,1750-1799,7912円,83分,112.8%,66件
14,1800-1849,8474円,77分,114.7%,57件
15,1850-1899,6517円,84分,110.3%,55件
16,1900-1949,8740円,74分,115.8%,52件
17,1950-1999,6995円,77分,112.2%,58件
18,2000-2049,8054円,70分,115.4%,58件
19,2050-2099,7013円,66分,114.2%,51件
20,2100-2149,9267円,58分,121.2%,42件
21,2150-2199,9650円,61分,121.2%,58件
22,2200-2249,7243円,53分,118.3%,36件
23,2250-2299,6892円,52分,117.7%,47件
24,2300-2349,9478円,45分,128.4%,48件
25,2350-2399,10241円,38分,136.3%,41件
26,2400-2449,7405円,43分,122.7%,31件
27,2450-2499,10552円,35分,140.2%,33件
28,2500-2549,10196円,32分,142.7%,28件
29,2550-2599,10866円,34分,142.9%,31件
30,2600-2649,10588円,34分,141.5%,28件
31,2650-2699,11435円,32分,147.4%,38件
32,2700-2749,11552円,29分,152.7%,32件
33,2750-2799,11555円,31分,149.8%,28件
34,2800-2849,11969円,28分,158%,26件
35,2850-2899,12561円,25分,166.9%,31件
36,2900-2949,12971円,21分,182.4%,28件
