,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,250-299,140円,157分,100.1%,664件
1,300-349,-479円,157分,99.6%,1020件
2,350-399,-439円,154分,99.6%,1197件
3,400-449,206円,150分,100.2%,1309件
4,450-499,346円,150分,100.3%,1342件
5,500-549,650円,145分,100.6%,1402件
6,550-599,646円,146分,100.6%,1429件
7,600-649,432円,144分,100.4%,1418件
8,650-699,828円,143分,100.8%,1450件
9,700-749,974円,139分,100.9%,1456件
10,750-799,1632円,137分,101.6%,1363件
11,800-849,851円,137分,100.8%,1633件
12,850-899,1426円,132分,101.4%,1597件
13,900-949,1291円,131分,101.3%,1616件
14,950-999,1937円,128分,102%,1472件
15,1000-1049,1979円,125分,102.1%,1455件
16,1050-1099,2046円,125分,102.2%,1274件
17,1100-1149,2099円,121分,102.3%,1241件
18,1150-1199,2175円,122分,102.4%,1110件
19,1200-1249,2052円,116分,102.4%,1065件
20,1250-1299,2628円,115分,103.1%,1073件
21,1300-1349,2837円,112分,103.4%,992件
22,1350-1399,2614円,110分,103.2%,938件
23,1400-1449,3257円,106分,104.1%,990件
24,1450-1499,3814円,102分,105%,995件
25,1500-1549,3264円,100分,104.3%,900件
26,1550-1599,3970円,99分,105.4%,760件
27,1600-1649,3686円,96分,105.1%,778件
28,1650-1699,4032円,93分,105.8%,786件
29,1700-1749,3595円,90分,105.3%,739件
30,1750-1799,4117円,87分,106.3%,768件
31,1800-1849,4410円,83分,107.1%,700件
32,1850-1899,4880円,80分,108.2%,680件
33,1900-1949,4622円,75分,108.2%,677件
34,1950-1999,4715円,74分,108.5%,619件
35,2000-2049,4858円,70分,109.3%,634件
36,2050-2099,4687円,69分,109%,594件
37,2100-2149,5407円,65分,111.2%,586件
38,2150-2199,6004円,60分,113.3%,573件
39,2200-2249,5751円,59分,113.1%,578件
40,2250-2299,5751円,54分,114.1%,501件
41,2300-2349,6253円,51分,116.2%,514件
42,2350-2399,5926円,49分,116.3%,463件
43,2400-2449,6475円,46分,118.8%,474件
44,2450-2499,6909円,44分,120.9%,460件
45,2500-2549,7316円,43分,122.7%,437件
46,2550-2599,7971円,41分,125.7%,469件
47,2600-2649,8885円,38分,131.1%,437件
48,2650-2699,9101円,36分,133.6%,471件
49,2700-2749,10056円,34分,138.9%,400件
50,2750-2799,10525円,32分,143.4%,381件
51,2800-2849,11547円,29分,152.9%,355件
52,2850-2899,12314円,26分,163.1%,327件
53,2900-2949,13460円,23分,177.8%,252件
