,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1500-1549,5982円,105分,107.6%,773件
1,1550-1599,5700円,99分,107.6%,719件
2,1600-1649,6172円,98分,108.4%,658件
3,1650-1699,6499円,95分,109.1%,651件
4,1700-1749,7155円,90分,110.6%,592件
5,1750-1799,6279円,88分,109.5%,549件
6,1800-1849,7227円,86分,111.2%,529件
7,1850-1899,6666円,82分,110.8%,533件
8,1900-1949,6624円,79分,111.2%,532件
9,1950-1999,6733円,74分,112.1%,511件
10,2000-2049,6965円,72分,112.9%,498件
11,2050-2099,6578円,69分,112.7%,468件
12,2100-2149,7570円,65分,115.6%,446件
13,2150-2199,6606円,64分,113.7%,442件
14,2200-2249,7672円,60分,117.2%,399件
15,2250-2299,6483円,56分,115.3%,404件
16,2300-2349,7220円,52分,118.4%,387件
17,2350-2399,7826円,48分,121.9%,395件
18,2400-2449,7638円,48分,121.2%,451件
19,2450-2499,7913円,46分,122.9%,360件
20,2500-2549,8908円,43分,127.4%,333件
21,2550-2599,9225円,43分,128.6%,335件
22,2600-2649,10198円,40分,134.3%,338件
23,2650-2699,10517円,38分,137%,309件
24,2700-2749,11257円,35分,143.2%,298件
25,2750-2799,12284円,34分,148.4%,284件
26,2800-2849,13015円,30分,157.5%,290件
27,2850-2899,14202円,27分,169.9%,255件
28,2900-2949,14745円,25分,178.7%,187件
