,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1450-1499,8442円,107分,110.6%,716件
1,1500-1549,8551円,100分,111.4%,677件
2,1550-1599,7816円,97分,110.7%,596件
3,1600-1649,9141円,97分,112.6%,587件
4,1650-1699,8164円,92分,111.8%,602件
5,1700-1749,8790円,90分,113%,576件
6,1750-1799,8600円,87分,113.1%,606件
7,1800-1849,9130円,84分,114.5%,532件
8,1850-1899,9694円,81分,116%,508件
9,1900-1949,9592円,79分,116.2%,536件
10,1950-1999,9733円,76分,117%,509件
11,2000-2049,9438円,72分,117.4%,482件
12,2050-2099,10016円,71分,118.9%,516件
13,2100-2149,9940円,67分,119.9%,506件
14,2150-2199,10239円,63分,121.7%,437件
15,2200-2249,9792円,56分,123.3%,442件
16,2250-2299,9391円,50分,125%,435件
17,2300-2349,9794円,45分,129.2%,428件
18,2350-2399,10149円,43分,131.3%,402件
19,2400-2449,9893円,42分,131.2%,404件
20,2450-2499,9994円,41分,132.7%,406件
21,2500-2549,10571円,39分,136%,419件
22,2550-2599,11147円,37分,139.8%,372件
23,2600-2649,11313円,37分,141.3%,374件
24,2650-2699,11698円,36分,143.9%,366件
25,2700-2749,12023円,34分,146.9%,334件
26,2750-2799,13146円,31分,156.2%,363件
27,2800-2849,13260円,29分,160.8%,331件
28,2850-2899,13620円,26分,169.5%,307件
29,2900-2949,14563円,24分,181.7%,285件
