,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1100-1149,9161円,125分,109.8%,232件
1,1150-1199,9062円,114分,110.6%,227件
2,1200-1249,9435円,114分,111%,229件
3,1250-1299,9433円,110分,111.5%,209件
4,1300-1349,9057円,112分,110.8%,242件
5,1350-1399,9414円,103分,112.2%,247件
6,1400-1449,9970円,106分,112.5%,289件
7,1450-1499,9668円,105分,112.3%,220件
8,1500-1549,8907円,97分,112.2%,239件
9,1550-1599,10393円,98分,114.2%,176件
10,1600-1649,10296円,93分,114.8%,192件
11,1650-1699,11116円,91分,116.2%,158件
12,1700-1749,9568円,85分,114.9%,156件
13,1750-1799,11157円,86分,117.3%,165件
14,1800-1849,10870円,84分,117.3%,134件
15,1850-1899,10171円,80分,117%,147件
16,1900-1949,11996円,73分,121.8%,162件
17,1950-1999,10644円,73分,119.4%,170件
18,2000-2049,10684円,71分,120.2%,152件
19,2050-2099,11967円,68分,123.4%,124件
20,2100-2149,10950円,64分,122.9%,132件
21,2150-2199,12414円,61分,127.2%,115件
22,2200-2249,12139円,58分,127.8%,130件
23,2250-2299,11390円,53分,128.8%,115件
24,2300-2349,11601円,47分,133.1%,118件
25,2350-2399,11504円,39分,138.9%,118件
26,2400-2449,11150円,37分,139.8%,119件
27,2450-2499,11885円,36分,143.9%,89件
28,2500-2549,12981円,34分,151.1%,97件
29,2550-2599,13108円,33分,152.8%,90件
30,2600-2649,12127円,34分,147.5%,85件
31,2650-2699,13289円,31分,157.2%,74件
32,2700-2749,14562円,30分,164.9%,87件
33,2750-2799,14613円,29分,166.3%,78件
34,2800-2849,14481円,29分,167.7%,80件
35,2850-2899,15085円,24分,184.3%,70件
36,2900-2949,15289円,23分,187.5%,75件
