,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,900-949,4536円,130分,104.7%,36件
1,950-999,2547円,121分,102.8%,43件
2,1000-1049,4260円,127分,104.5%,41件
3,1050-1099,3818円,114分,104.5%,53件
4,1100-1149,5960円,118分,106.7%,45件
5,1150-1199,3645円,121分,104%,64件
6,1200-1249,1669円,113分,102%,57件
7,1250-1299,4073円,110分,105%,65件
8,1300-1349,5704円,105分,107.3%,82件
9,1350-1399,4702円,109分,105.8%,84件
10,1400-1449,5683円,105分,107.2%,86件
11,1450-1499,5548円,104分,107.1%,86件
12,1500-1549,4475円,100分,106%,95件
13,1550-1599,4085円,101分,105.4%,109件
14,1600-1649,5035円,93分,107.2%,95件
15,1650-1699,5112円,92分,107.4%,85件
16,1700-1749,4985円,94分,107.1%,100件
17,1750-1799,6681円,83分,110.7%,93件
18,1800-1849,5801円,86分,109%,99件
19,1850-1899,7402円,77分,112.8%,105件
20,1900-1949,4653円,77分,108%,88件
21,1950-1999,7518円,69分,114.6%,84件
22,2000-2049,7829円,73分,114.3%,99件
23,2050-2099,6800円,65分,114%,72件
24,2100-2149,5775円,65分,111.9%,77件
25,2150-2199,6380円,58分,114.7%,68件
26,2200-2249,8750円,51分,122.7%,84件
27,2250-2299,6655円,50分,117.8%,48件
28,2300-2349,8315円,45分,124.5%,61件
29,2350-2399,8271円,41分,126.7%,51件
30,2400-2449,8127円,43分,125.5%,50件
31,2450-2499,8122円,39分,127.4%,57件
32,2500-2549,9114円,39分,131.1%,60件
33,2550-2599,8782円,40分,129.5%,61件
34,2600-2649,8807円,40分,129.2%,46件
35,2650-2699,9056円,37分,132.2%,49件
36,2700-2749,9949円,34分,139%,52件
37,2750-2799,10411円,31分,144.2%,47件
38,2800-2849,11030円,28分,151.9%,33件
39,2850-2899,11800円,24分,165.3%,50件
40,2900-2949,13484円,24分,173.9%,38件
