,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,550-599,1775円,147分,101.6%,1429件
1,600-649,1543円,145分,101.4%,1418件
2,650-699,1941円,144分,101.8%,1450件
3,700-749,2057円,140分,102%,1456件
4,750-799,2713円,138分,102.6%,1363件
5,800-849,1921円,138分,101.9%,1633件
6,850-899,2466円,133分,102.5%,1597件
7,900-949,2315円,132分,102.3%,1616件
8,950-999,2956円,129分,103.1%,1472件
9,1000-1049,2972円,126分,103.1%,1455件
10,1050-1099,3039円,126分,103.2%,1274件
11,1100-1149,3063円,122分,103.3%,1241件
12,1150-1199,3143円,122分,103.4%,1110件
13,1200-1249,2961円,116分,103.4%,1065件
14,1250-1299,3546円,115分,104.1%,1073件
15,1300-1349,3732円,113分,104.4%,992件
16,1350-1399,3493円,111分,104.2%,938件
17,1400-1449,4120円,107分,105.1%,990件
18,1450-1499,4654円,103分,106%,995件
19,1500-1549,4077円,101分,105.4%,900件
20,1550-1599,4787円,100分,106.4%,760件
21,1600-1649,4470円,97分,106.2%,778件
22,1650-1699,4804円,94分,106.8%,786件
23,1700-1749,4320円,90分,106.4%,739件
24,1750-1799,4829円,87分,107.4%,768件
25,1800-1849,5100円,84分,108.1%,700件
26,1850-1899,5556円,80分,109.2%,680件
27,1900-1949,5243円,75分,109.3%,677件
28,1950-1999,5331円,75分,109.5%,619件
29,2000-2049,5440円,70分,110.3%,634件
30,2050-2099,5255円,70分,110.1%,594件
31,2100-2149,5959円,65分,112.2%,586件
32,2150-2199,6534円,60分,114.4%,573件
33,2200-2249,6254円,59分,114.1%,578件
34,2250-2299,6214円,55分,115.1%,501件
35,2300-2349,6705円,52分,117.3%,514件
36,2350-2399,6347円,49分,117.3%,463件
37,2400-2449,6891円,46分,119.8%,474件
38,2450-2499,7325円,45分,121.9%,460件
39,2500-2549,7731円,43分,123.7%,437件
40,2550-2599,8386円,42分,126.8%,469件
41,2600-2649,9300円,38分,132.2%,437件
42,2650-2699,9516円,37分,134.7%,471件
43,2700-2749,10471円,35分,140.1%,400件
44,2750-2799,10941円,33分,144.6%,381件
45,2800-2849,11962円,29分,154.2%,355件
46,2850-2899,12729円,26分,164.3%,327件
47,2900-2949,13875円,23分,178.9%,252件
