,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1400-1449,4744円,109分,105.8%,154件
1,1450-1499,5650円,106分,107.1%,138件
2,1500-1549,6353円,101分,108.4%,173件
3,1550-1599,6433円,98分,108.7%,152件
4,1600-1649,7075円,98分,109.6%,166件
5,1650-1699,7740円,97分,110.7%,161件
6,1700-1749,7110円,91分,110.4%,139件
7,1750-1799,6115円,87分,109.3%,165件
8,1800-1849,6759円,82分,111%,173件
9,1850-1899,6338円,81分,110.5%,155件
10,1900-1949,7785円,78分,113.3%,147件
11,1950-1999,6965円,75分,112.4%,119件
12,2000-2049,5432円,74分,109.8%,123件
13,2050-2099,7524円,70分,114.3%,123件
14,2100-2149,7680円,67分,115.2%,109件
15,2150-2199,7686円,60分,117.1%,132件
16,2200-2249,7539円,58分,117.4%,104件
17,2250-2299,8099円,52分,120.9%,103件
18,2300-2349,7476円,52分,119.2%,111件
19,2350-2399,8143円,47分,123%,98件
20,2400-2449,8311円,46分,124%,82件
21,2450-2499,8217円,46分,124%,95件
22,2500-2549,8778円,44分,126.8%,94件
23,2550-2599,8446円,43分,126.5%,80件
24,2600-2649,10219円,39分,134.8%,75件
25,2650-2699,10394円,38分,136.4%,66件
26,2700-2749,11398円,34分,144.6%,68件
27,2750-2799,12078円,34分,147%,93件
28,2800-2849,12498円,30分,154.8%,76件
29,2850-2899,13941円,27分,167.9%,61件
30,2900-2949,15160円,24分,183.9%,60件
