,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,950-999,5905円,135分,105.8%,47件
1,1000-1049,4791円,120分,105.3%,60件
2,1050-1099,8303円,123分,109%,65件
3,1100-1149,5096円,124分,105.5%,81件
4,1150-1199,3742円,117分,104.3%,67件
5,1200-1249,5383円,114分,106.3%,75件
6,1250-1299,7267円,109分,108.9%,102件
7,1300-1349,5859円,114分,106.9%,96件
8,1350-1399,6909円,112分,108.2%,101件
9,1400-1449,6551円,110分,107.9%,108件
10,1450-1499,5551円,104分,107.1%,112件
11,1500-1549,5765円,104分,107.4%,133件
12,1550-1599,6588円,95分,109.2%,114件
13,1600-1649,6022円,97分,108.3%,101件
14,1650-1699,6063円,99分,108.2%,113件
15,1700-1749,7759円,89分,111.7%,109件
16,1750-1799,6875円,91分,110.1%,121件
17,1800-1849,8002円,82分,113%,117件
18,1850-1899,4797円,83分,107.7%,104件
19,1900-1949,8332円,73分,115.2%,101件
20,1950-1999,8225円,76分,114.4%,112件
21,2000-2049,7765円,68分,115.2%,84件
22,2050-2099,7119円,69分,113.8%,93件
23,2100-2149,6780円,63分,114.4%,81件
24,2150-2199,9847円,56分,123.3%,107件
25,2200-2249,6903円,56分,116.6%,60件
26,2250-2299,9226円,50分,124.8%,76件
27,2300-2349,8637円,44分,126.3%,65件
28,2350-2399,8199円,47分,123.5%,59件
29,2400-2449,8618円,42分,127.1%,73件
30,2450-2499,9385円,41分,130.2%,71件
31,2500-2549,8816円,43分,127.1%,72件
32,2550-2599,9270円,43分,128.9%,54件
33,2600-2649,9356円,40分,131.1%,58件
34,2650-2699,9749円,38分,134%,60件
35,2700-2749,10591円,35分,140.1%,57件
36,2750-2799,11089円,31分,147.1%,41件
37,2800-2849,11736円,29分,154.2%,58件
38,2850-2899,13224円,27分,164.5%,49件
39,2900-2949,14569円,22分,189.2%,42件
